Sid Meier's Civilization: Revolution,7,9627,2,2008,100000507,14,,2,3,"By day, mild-mannered Dexter is a blood-spatter analyst for the Miami police. But at night, he is a serial killer who only targets other murderers."
Silent Hill: 0rigins,1,9641,5,2007,100000508,16,892,5,7,"After the ancient Great War, the god Chitragupta oversees a trial to determine who were the battle's true heroes and villains."
Silent Hill: Homecoming,1,9641,2,2008,100000509,14,,1,9,"After discovering that she was adopted as an infant, a young woman embarks on a perilous quest to connect with her biological mother."
SimCity Creator,5,9637,3,2008,100000510,2,,1,7,"When a young girl goes missing in a big city, a desperate priest joins a demon hunter and his motley crew on an otherworldly mission to find her."
SimCity DS,5,9637,1,2007,100000511,7,,1,9,Dr. Lisa Sanders crowdsources diagnoses for mysterious and rare medical conditions in a documentary series based on her New York Times Magazine column.
SingStar,5,9652,4,2007,100000512,8,779,3,2,A prominent prosecuting attorney must defend her innocence — and her life — when she's set up and sent to prison as she investigates a conspiracy.
SingStar ABBA,1,9652,4,2008,100000513,15,,1,7,"After an accident leads to great weight loss, once-obese Mi Duo embarks on a new life working for her secret crush, diamond company CEO Xiao Liang."
skate it,6,9637,3,2008,100000514,18,706,6,2,"In each episode, four celebrities join host Jon Favreau for dinner and share revealing stories about both show business and their personal lives."
Smash Court Tennis 3,6,9631,2,2008,100000515,8,208,1,8,"When she gets angry, middle schooler Naoko turns into fierce dinosaur Gauko! Thanks to friends, aliens and more, her life is full of wacky incidents."
Snoopy vs. the Red Baron,1,9645,5,2006,100000516,18,405,6,7,"Top scientists and paleontologists examine dinosaur fossils located throughout Canada, while searching for elusive new species."
SOCOM: U.S. Navy SEALs - Confrontation,1,9652,4,2008,100000517,7,,1,8,"Aided by tablets found near a downed meteorite, Max, Rex and Zoe race the evil Alpha Gang as they travel the globe in search of living dinosaurs."
SOCOM: U.S. Navy SEALs - Fireteam Bravo,1,9652,5,2005,100000518,7,,1,8,"Half dinosaur, half construction truck, full-on fun! Watch giant Ty Rux, his little buddy Revvit and the crew come face-to-face with evil D-Structs."
SOCOM: U.S. Navy SEALs - Fireteam Bravo 2,1,9652,5,2006,100000519,16,512,8,2,"Amped up with powers that make them faster, stronger and more agile than ever, the Dinotrux are back to face new challenges and meet new friends."
SOCOM: U.S. Navy SEALs - Tactical Strike,7,9652,5,2007,100000520,8,,8,4,Businesswoman Debra Newell's life unravels when she falls for the lies and manipulation of con man John Meehan. Based on the true-crime podcast.
Soldier of Fortune: Payback,1,9628,2,2007,100000521,1,,1,9,"From crippling payday loans to cars that cheat emissions tests, this investigative series exposes brazen acts of corporate greed and corruption."
Sonic and the Secret Rings,1,9651,3,2007,100000522,1,,1,6,"A university lecturer in Russia returns to Egypt after her husband's sudden disappearance, uncovering further mysteries the more she investigates."
Sonic Chronicles: The Dark Brotherhood,4,9651,1,2008,100000523,12,129,1,3,"Princess duties call, but she'd rather be drinking. Free-spirited Bean exasperates the king as she wreaks havoc with her demon and elf pals."
Sonic Riders: Zero Gravity,3,9651,3,2008,100000524,17,,1,7,Pot activist Ruth Whitefeather Feldman runs a medical marijuana dispensary while encouraging her loyal patients to chill out and enjoy the high life.
Sonic Rivals,3,9651,5,2006,100000525,7,,1,6,"In this reality series, brides-to-be stop at nothing to have their dream weddings despite meager funds, fallouts with friends or even absent grooms."
Sonic Rivals 2,1,9651,5,2007,100000526,15,565,1,5,"A riches-to-rags pianist who loses everything but her smile is guided by twinkling little stars to a small town where she finds hope, home and love."
Sonic Rush,1,9651,1,2005,100000527,14,,9,7,"When she suspects her husband is cheating on her, Dr. Gemma Foster starts an investigation that leads her down a dark path of obsession."
Sonic Rush Adventure,6,9651,1,2007,100000528,14,,5,10,"Elevating the art of parody, this sharply comic series spoofs high-profile documentaries such as ""Grey Gardens"" and ""The Thin Blue Line."""
Sonic the Hedgehog,1,9651,2,2007,100000529,1,,10,2,"These six intimate stories explore the abiding emotional bonds that form between dogs and their caregivers, no matter the circumstances."
Sonic Unleashed,1,9651,3,2008,100000530,18,,1,3,"Two cops investigate the murder of a famous Turkish-German soccer player, but one of them has underworld connections that mire the case in controversy."
Soul Bubbles,7,9640,1,2008,100000531,16,484,2,5,Beautiful executive assistant Zeina reluctantly teams up with the self-assured Tarek to chase down an elusive dollar bill worth $1 million.
SoulCalibur IV,1,9645,2,2008,100000532,1,,7,4,"Eight stories celebrating family, faith, love and forgiveness come to life in this series inspired by Dolly Parton's iconic country music catalog."
Soulcalibur Legends,1,9645,3,2007,100000533,9,144,4,4,A twisted criminal's gruesome videos drive a group of amateur online sleuths to launch a risky manhunt that pulls them into a dark underworld.
Space Bust-A-Move,7,9654,1,2008,100000534,5,280,1,4,This series highlights a diverse group of survivalists as they prepare for various catastrophic scenarios that could cause civilization to collapse.
Space Invaders Extreme,1,9654,1,2008,100000535,14,516,1,4,"Filmed from the perspectives of dealers, users and the police, this vivid series offers a bracing look at the war on drugs."
Spectrobes: Beyond the Portals,4,9636,1,2008,100000536,5,,1,10,"Amnesiac Caiman seeks to undo his lizard head curse by killing the sorcerer responsible, with his friend Nikaido's help. In the Hole, that's a threat."
Spider-Man 2,1,9628,1,2004,100000537,15,,4,9,"Actor Zac Efron journeys around the world with wellness expert Darin Olien in a travel show that explores healthy, sustainable ways to live."
Spider-Man 3,1,9628,2,2007,100000538,9,,1,3,The Count Dracula legend transforms with new tales that flesh out the vampire's gory crimes – and bring his vulnerability into the light.
Spider-Man: Friend or Foe,1,9628,2,2007,100000539,8,,1,7,Recently stationed Air Self-Defense Force rookie Hisone Amakasu is chosen by a dragon concealed within Gifu Air Base to be his pilot.
Spider-Man: Web of Shadows,1,9628,2,2008,100000540,11,,6,1,"Resurrected as an Arisen, Ethan sets out to vanquish the Dragon that took his heart. But with every demon he battles, his humanity slips further away."
SpongeBob Squarepants: Creature from the Krusty Krab,2,9655,3,2006,100000541,9,728,1,10,"From the creators of ""How to Train Your Dragon"" comes an all-new Netflix original series that takes Hiccup and Toothless to the edge of adventure!"
SpongeBob SquarePants: The Yellow Avenger,1,9655,1,2005,100000542,2,,1,10,"Twins Dak and Leyla and their dragon friends devote their lives to rescuing others, defending their home of Huttsgalor and having fun along the way."
Spore Creatures,5,9637,1,2008,100000543,18,,1,8,"A huge fan of a Korean TV drama is transported to a magical realm where she has the power to alter her favorite show's story line as a ""Facilitator."""
Sprung,2,9656,1,2004,100000544,4,420,7,1,"Dreams come true for real families looking for the perfect home tailored to their own unique style, thanks to Shea and Syd McGee of Studio McGee."
SSX Blur,6,9637,3,2007,100000545,14,,7,4,Madagascar goes wild with holiday spirit in this set of Valentine's Day and Christmas-themed tales featuring everyone's favorite animal characters.
SSX on Tour,6,9637,5,2005,100000546,5,,1,1,"Join your DreamWorks friends for these four holiday specials, featuring Shrek and Donkey, Hiccup and Toothless, and the wacky animals from Madagascar."
Star Fox Command,1,9647,1,2006,100000547,16,223,9,3,"In this set of shorts, Hiccup and the gang learn about different species of dragons. Then, Gobber goes in search of the Boneknapper Dragon."
Star Ocean: First Departure,4,9654,5,2008,100000548,5,,1,5,"In this pair of adventures, Po tells the story of how masters Thundering Rhino, Storming Ox and Croc met and takes on Shifu's biggest challenge yet."
Star Trek Legacy,7,9656,2,2006,100000549,13,123,1,2,"Shrek celebrates Halloween, Puss in Boots is captured by soldiers, and the gang participates in a kingdom-wide singing competition."
Star Trek: Tactical Assault,7,9656,1,2006,100000550,10,678,1,2,"Shrek dares his friends to bring on the scary with ghost stories told in a haunted castle. Later, Ginormica and the Monsters face alien pumpkins."
Star Wars: Episode III - Revenge of the Sith,1,9656,1,2005,100000551,15,,5,1,"The Shrek characters parody the music video ""Thriller""; B.O.B. and pals battle zombie carrots; and Megamind faces the effects of the Button of Doom."
Star Wars: Lethal Alliance,1,9656,5,2006,100000552,5,,1,10,"Dragons are on the menu as the crew of the airship Quin Zaza sets out on a hunt. If they fail, empty stomachs will be the least of their worries."
Street Fighter Alpha 3 MAX,1,9633,5,2006,100000553,17,553,1,10,This Complex series follows the paper trail of musicians and athletes in Los Angeles as they blow through stacks on the finer things in life.
Stuntman: Ignition,3,9655,2,2007,100000554,9,,7,8,"Witness the stories of history's most notorious kingpins, their terrifying enforcers, and the men and women who've sworn to bring them down."
Super Mario 64 DS,1,9647,1,2004,100000555,8,562,1,7,Four intrepid and impulsive police officers form a special narcotics unit to combat the birth of drug trafficking on Spain's Costa del Sol in the 1970s.
Super Mario Galaxy,1,9647,3,2007,100000556,11,594,1,5,"This absorbing documentary series follows the entire supply chain of the illicit drug trade, tracing its production, export, sale and consumption."
Super Monkey Ball Adventure,3,9651,5,2006,100000557,6,399,1,2,"When Anastasia Cardona's drug lord husband is murdered, she inherits his cocaine empire, leading to a life of wealth, power, violence and betrayal."
Super Monkey Ball: Banana Blitz,1,9651,3,2006,100000558,3,475,1,4,"A young man looking for excitement moves to Ikebukuro, a district in Tokyo, where he finds a world of mystery in which the past and present mesh."
Super Monkey Ball: Touch & Roll,1,9651,1,2005,100000559,7,,1,7,The Carringtons and the Colbys feud for control over their fortune – and their children – in this updated reboot of the classic prime-time soap.
Super Paper Mario,4,9647,3,2007,100000560,16,,1,7,"Curious about everything and excited about science, 6-year-old Luna, her brother Jupiter and pet Clyde explore nature to learn about the world."
Super Princess Peach,1,9647,1,2005,100000561,15,,1,1,Earth's most sublime landscapes can also be the most forbidding. Discover how inhabitants survive and flourish in our planet's harshest environments.
Super Smash Bros.: Brawl,1,9647,3,2008,100000562,11,,6,3,"From the Arctic to the Outback, humans battle the elements and use their ingenuity to survive in the most extreme environments in the world."
Superman Returns,1,9637,2,2006,100000563,10,,3,9,Cal turns to his friends for help through a hilariously dark time when he discovers that his partner Thom's been cheating on him.
Surf's Up,3,9656,1,2007,100000564,7,,4,7,"This eclectic, star-studded anthology follows diverse Chicagoans fumbling through the modern maze of love, sex, technology and culture."
Syphon Filter: Dark Mirror,1,9652,5,2006,100000565,15,751,4,10,"Years after a wealthy man is healed by a rural herbalist, fate lands him in the same hospital where the woman's granddaughter is treating patients."
Syphon Filter: Logan's Shadow,7,9652,5,2007,100000566,7,,6,4,"Saved from a plane crash and given supernatural powers, teen Tarzan joins forces with brave city girl Jane to protect his jungle home from threats."
Tales of Symphonia: Dawn of the New World,4,9645,3,2008,100000567,2,949,1,8,"Leading astronomers reveal the latest discoveries about death-trap planets, asteroids, comets and other wonders of the cosmos."
Tales of Vesperia,2,9645,2,2008,100000568,10,,1,6,"Revenge, passion and dark secrets push a successful fashion designer and single mother to her limits when she meets a handsome and mysterious man."
Tao's Adventure: Curse of the Demon Seal,4,9641,1,2006,100000569,14,868,1,10,"This documentary series examines the Einsatzgruppen, Nazis responsible for the mass murder of Jews, Romani and Soviet prisoners in Eastern Europe."
Target: Terror,1,9641,3,2008,100000570,5,,1,1,Forty young crew members traveling aboard a training vessel are in for the adventure of a lifetime – especially when a storm leaves them lost at sea.
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,2,9641,1,2005,100000571,2,,1,6,One man makes a fateful decision to get involved with a Colombian drug cartel in this series based on a novel by Andrés López López.
Tekken: Dark Resurrection,1,9645,5,2006,100000572,2,118,1,3,Drug trafficker Pepe Cadena navigates the treacherous waters of warring cartels in Mexico and Colombia while avoiding capture by the DEA and police.
Tenchu Z,1,9642,2,2006,100000573,17,,1,4,"This drama series chronicles the true story of the rise, capture and escape of notorious Mexican drug lord Joaquín ""El Chapo"" Guzmán."
Tenchu: Dark Secret,1,9647,1,2006,100000574,8,,1,6,"El Chavo is a poor, nameless orphan who lives in an apartment building with La Chilindrina, Quico, Doña Florinda, Don Ramón and Professor Jirafales."
Test Drive Unlimited,3,9631,2,2006,100000575,18,,1,8,"Religion thwarted Lucas and Jade's young love. They reunite decades later, but Jade's heart is torn between the man she knew and his younger clone."
Tetris DS,7,9647,1,2006,100000576,16,645,1,9,"Based on real events, the fictional story of Mexican drug lord El Chato's number one hitman, El Cholo."
Tetris Evolution,7,9655,2,2007,100000577,15,292,1,7,"To replace his grandfather as head of a cartel, a Tokyo financier returns to his home country of Mexico, where he must battle two rivals for control."
The Ant Bully,1,9644,3,2006,100000578,2,,1,4,"While investigating a kidnapping, an ex-cop sent to infiltrate a prison finds himself surrounded by dangerous felons who can't know his real identity."
The BIGS,5,9627,3,2007,100000579,14,727,1,9,A former high-ranking financial executive finds redemption and romance when he's paroled after a prison sentence and becomes a math teacher.
The Chronicles of Narnia: Prince Caspian,4,9636,3,2008,100000580,18,430,8,5,Only Aurelio Casillas can fill Pablo Escobar's shoes and become Mexico's biggest drug trafficker of the '90s.
The Club,1,9651,2,2008,100000581,16,269,2,6,"Regional Mexican singer El Vato and his friends struggle to succeed in the enticing but deceptive music world in Los Angeles, California."
The Con,1,9652,5,2005,100000582,15,873,1,10,"When three working-class teens enroll in an exclusive private school in Spain, the clash between them and the wealthy students leads to murder."
The Darkness,1,9627,2,2007,100000583,14,,1,5,"In her first special since 2003, Ellen revisits her road to stardom and details the heartfelt – and hilarious – lessons she's learned along the way."
The Elder Scrolls IV: Oblivion,4,9627,2,2006,100000584,13,907,7,7,"After landing her dream job in Paris, Chicago marketing exec Emily Cooper embraces her adventurous new life while juggling work, friends and romance."
The Eye of Judgment,7,9652,4,2007,100000585,17,,8,1,"Science-loving host Emily Calandrelli makes STEAM fun with activities, demonstrations and at-home experiments that'll make you think — and blow your mind!"
The Fast and the Furious,3,9645,5,2007,100000586,14,,6,3,"Two pairs of contestants go head-to-head for several rounds, deciphering puzzles and messages comprised of emojis for a chance at a $10,000 prize."
The Godfather: The Game,1,9637,2,2006,100000587,9,,3,3,Interviews with scholars and dramatic reenactments bring to life the origins and history-making achievements of the world's greatest ancient empires.
The Golden Compass,1,9651,2,2007,100000588,1,749,1,7,"This fictional series tells the stories of what happens to people when they feel caged in, whether physically, psychologically or emotionally."
The House of the Dead 2 & 3 Return,1,9651,3,2008,100000589,5,460,7,10,"This documentary series tries to get at the root of some of the most heinous crimes ever committed by deranged, cold-blooded criminals."
The Incredible Hulk,1,9651,3,2008,100000590,1,,1,7,"Siblings separated as children who no longer recognize each other are pitted against each other in a war involving drugs, crime and betrayal."
The Last Remnant,4,9654,2,2008,100000591,7,837,3,9,"Three engineering students deal with dorm drama, date around, and do whatever it takes to make their dreams come true."
The Legend of Heroes II: Prophecy of the Moonli...,4,9645,5,2006,100000592,5,,1,1,"When the children of two families become friends, they begin to unravel a horrific crime in the past that already linked their fathers to each other."
The Legend of Heroes III: Song of the Ocean,4,9645,5,2007,100000593,18,,1,8,"Hoping to create an American version of their hit British sitcom, two screenwriters run into cultural obstacles, starting with the lead character."
The Legend of Kage 2,1,9654,1,2008,100000594,11,490,7,5,"In an alternate universe Equestria, the ponies have become teenage girls who must learn what it means to be human while attending Canterlot High."
The Legend of Zelda: Phantom Hourglass,1,9647,1,2007,100000595,7,,1,4,"Haunted by visions after her sister vanished with her classmates 21 years before, Astrid begins an investigation that uncovers the dark, eerie truth."
The Legend of Zelda: Twilight Princess,4,9647,3,2006,100000596,6,382,1,3,"Satoru Fujinuma can travel back in time to save others' lives. When he wakes up 18 years in the past, he has a chance to save his murdered classmates."
The Legendary Starfy,2,9647,1,2008,100000597,1,938,1,6,"Revisit the emotional bouts and memorable highlights from the past two decades in this special celebrating esteemed TV show ""Fútbol de Primera."""
The Lord of the Rings: Tactics,7,9637,5,2005,100000598,16,,1,5,"After the deities Bai Qian and Ye Hua meet and fall in love, their romance stands the test of three lifetimes — each an epic in its own right."
The Lord of the Rings: The Battle for Middle Ea...,7,9637,2,2006,100000599,12,730,1,3,A group of individuals in Istanbul transcend sociocultural boundaries and find connection as their fears and wishes intertwine.
The Outfit,1,9655,2,2006,100000600,6,213,1,3,"In 1940s Port Said, Kariman finds comfort and solace in the arms of an unhappily married man, who also happens to be her abusive husband's brother."
The Rub Rabbits!,2,9651,1,2005,100000601,18,400,9,6,Singers from all over Europe represent their countries in an international showdown and vie for superstar glory.
The Settlers,7,9656,1,2007,100000602,18,,4,10,The kids of fairy-tale characters attend a school with two cliques: those who accept their fairy-tale destinies and those who want to write their own.
The Simpsons Game,1,9637,1,2007,100000603,3,680,5,6,Materials scientist Mark Miodownik takes us into the world of everyday objects that make our lives more comfortable than those of our ancestors.
The Sims 2,5,9637,1,2005,100000604,9,,1,5,"It's 1996 in a town called Boring, where high school misfits in the AV and drama clubs brave the ups and downs of teenage life in the VHS era."
The Sims 2: Apartment Pets,5,9637,1,2008,100000605,2,19,1,5,A forensic psychologist partners with a Catholic priest-in-training to investigate miracles and demonic possession in this supernatural drama.
The Sims 2: Castaway,5,9637,1,2007,100000606,18,,1,5,This baffling true crime story starts with the grisly death of a pizza man who robs a bank with a bomb around his neck – and gets weirder from there.
The Sims 2: Pets,5,9637,1,2006,100000607,5,,8,3,"Still haunted by the traumatic event that ended her high school romance, a young professional gets a new subordinate: her former sweetheart."
The Urbz: Sims in the City,5,9637,1,2004,100000608,2,147,1,1,"Allegations of child sexual abuse in Spain's Catholic institutions are examined in interviews with survivors, clergy, journalists and other experts."
The Warriors,1,9650,5,2007,100000609,5,,1,8,"Young journalists working for a magazine juggle careers, romance and other challenges while reporting on social issues and news stories in Malaysia."
The World Ends With You,4,9654,1,2007,100000610,1,299,1,4,This true crime series shows how innocent people have been convicted with dubious forensic techniques and tools such as touch DNA and cadaver dogs.
Thrillville,5,9631,5,2006,100000611,7,,7,10,"This enlightening series from Vox digs into a wide range of topics such as the rise of cryptocurrency, why diets fail, and the wild world of K-pop."
Tiger Woods PGA Tour,6,9637,5,2005,100000612,11,444,5,3,A model high school student who's steeped in a world of serious crime finds his double life upended when a classmate takes an interest in his secret.
Tiger Woods PGA Tour 06,6,9637,2,2005,100000613,17,,1,1,"Grasping hungrily for stardom, bit actor Andy Millman and his pal Maggie spend their days chasing after work as film and TV extras."
Tiger Woods PGA Tour 07,6,9637,2,2006,100000614,18,616,1,3,An engaged couple travels the world for a year to explore marriage customs in diverse cultures. Will the journey bring them closer or tear them apart?
Tiger Woods PGA Tour 08,6,9637,3,2007,100000615,18,125,1,8,A young man framed for a crime escapes a prison sentence by faking his own death and assuming a new identity as he seeks revenge.
Tiger Woods PGA Tour 09,6,9637,2,2008,100000616,7,,2,10,"Two brothers start a new life in Singapore, where they run into a childhood friend who falls in love with the elder while attracting the younger."
Time Crisis 4,1,9645,4,2007,100000617,4,,1,8,"Follow the Murphy family back to the 1970s, when kids roamed wild, beer flowed freely and nothing came between a man and his TV."
TMNT,1,9656,2,2007,100000618,14,,1,2,"Cameras follow the banter and bonding between four fun-loving women from Bollywood’s inner circle as they juggle professions, family and friendship."
TNA iMPACT!,6,9644,2,2008,100000619,13,,1,2,"When four young wizards team up to take jobs across the kingdom, they forge a bond more powerful than any magic and grow stronger with every mission."
Tom Clancy's EndWar,7,9656,2,2008,100000620,17,,1,10,Fiona Bruce and Philip Mould use investigative skills and scientific techniques to determine if paintings are real or just impressive forgeries.
Tom Clancy's Ghost Recon: Advanced Warfighter,1,9656,2,2006,100000621,12,,1,7,The head of a struggling ad agency finds herself torn between a hotshot executive and a kind stranger – not realizing they're the same person.
Tom Clancy's Ghost Recon: Advanced Warfighter 2...,1,9656,2,2007,100000622,16,712,2,10,A Swedish detective and her timid British colleague's attempt to solve a gruesome murder case nets mixed results and miscommunication.
Tom Clancy's Rainbow Six: Vegas,1,9656,2,2006,100000623,4,341,7,3,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.
Tom Clancy's Rainbow Six: Vegas 2,1,9656,2,2008,100000624,14,174,1,3,"After receiving a bizarre chance to go back in time, a man wakes up to find that his whole life — including the person he married — is different."
Tom Clancy's Splinter Cell: Double Agent,1,9656,2,2006,100000625,12,832,5,4,"After learning France is about to legalize pot, a down-on-his-luck entrepreneur and his family race to turn their butcher shop into a marijuana café."
Tomb Raider: Underworld,1,9640,2,2008,100000626,8,,1,1,"When the McKellan family moves from Seattle to small-town Georgia, life down South – and traditional grandparents – challenge their big-city ways."
Tony Hawk's American Sk8land,6,9628,1,2005,100000627,2,,4,8,"Magically transported from far-off Skullbania, a young barbarian teams up with an odd third-grader to protect his homeland from an evil sorcerer."
Tony Hawk's American Wasteland,6,9628,2,2005,100000628,7,513,1,7,"As four Russian friends grow up in the early '60s, life, love and the curse of success threaten to derail their dreams."
Tony Hawk's Downhill Jam,3,9628,1,2006,100000629,16,,1,10,"French comedy phenom Fary puts a playful spin on questions of identity, culture and more in the first half of an epic two-part stand-up special."
Tony Hawk's Project 8,6,9628,5,2006,100000630,3,,1,6,A government agency recruits teen driver Tony Toretto and his thrill-seeking friends to infiltrate a criminal street racing circuit as undercover spies.
Tony Hawk's Proving Ground,6,9628,2,2007,100000631,7,,1,6,The drivers of exotic supercars put their street cred on the line against deceptively fast sleeper cars built and modified by true gearheads.
Tony Hawk's Underground 2: Remix,6,9628,5,2005,100000632,6,97,1,10,A young man from a humble family is drawn into a life of crime – and soon confronts a determined cop in hot pursuit.
Too Human,4,9642,2,2008,100000633,18,,1,10,The theft of the Greater Grail from Fuyuki City leads to a splintered timeline in which the Great Holy Grail War is waged on an unprecedented scale.
Top Spin 2,6,9627,2,2006,100000634,8,187,1,7,"Hakuno Kishinami finds himself in the midst of a Holy Grail war with no memories of how he got there. Through his confusion, he must fight to survive."
Top Spin 3,6,9627,2,2008,100000635,5,,1,9,High school students Rin and Shiro pair up as allies when they're chosen to compete in a secret tournament for possession of the Holy Grail.
Transformers: Autobots,3,9628,1,2007,100000636,7,563,8,10,"After three unsettled battles for the mystical Holy Grail, an artifact that grants a miracle to those who hold it, a fourth war begins."
Transformers: Decepticons,3,9628,1,2007,100000637,1,96,5,1,"A modest, compassionate priest doubles as an effective crime solver in this series based on the short stories by G.K. Chesterton."
Transformers: The Game,1,9628,2,2007,100000638,16,,1,3,"A top Israeli agent comes out of retirement to hunt for a Palestinian militant he thought he'd killed, setting a chaotic chain of events into motion."
Trauma Center: New Blood,5,9647,3,2007,100000639,1,422,2,9,"Five Mafia families ruled New York with a bloody fist in the 1970s and '80s, until a group of federal agents tried the unthinkable: taking them down."
Trauma Center: Second Opinion,5,9647,3,2006,100000640,17,525,5,5,"Possessed lovers, witches, haunted houses and more bring tales of horror to the screen in this anthology series."
Trauma Center: Under the Knife,5,9647,1,2005,100000641,5,201,3,8,"Stand-up comic Mae Martin navigates a passionate, messy new relationship with her girlfriend, George, while dealing with the challenges of sobriety."
True Swing Golf,6,9647,1,2005,100000642,7,698,8,9,"Two live performances, one in English and one in Spanish. No matter the language, Felipe Esparza is muy muy."
Twisted Metal: Head-On,3,9652,5,2005,100000643,6,657,10,7,"Juggling careers and families, four ambitious women faced with unique crises weigh the consequences of their choices as they approach turning 50."
UEFA Champions League 2006-2007,6,9637,2,2007,100000644,15,,8,4,"Actor and fight enthusiast Frank Grillo travels the world, immersing himself in different fight cultures to understand their traditions and motivations."
UEFA Euro 2008,6,9637,4,2008,100000645,2,,1,2,"In 19th-century Istanbul, a young police officer investigates crimes and falls in love with the daughter of a wealthy merchant conspiring against him."
Ultimate Band,5,9636,1,2008,100000646,5,,4,10,A father and son rekindle their bond through the online role-playing game Final Fantasy XIV in this live-action series based on a true story.
Ultimate Ghosts 'N' Goblins,1,9633,5,2006,100000647,18,,1,3,"A determined entrepreneur navigates a love triangle between a young charmer and an older executive, leading her down an unconventional path to love."
Ultimate Mortal Kombat 3,1,9644,1,2007,100000648,15,,1,3,"As California's 2016 fire season rages, brave backcountry firefighters race to put out the flames, protect homes and save lives in this docuseries."
Uncharted: Drake's Fortune,1,9652,4,2007,100000649,1,580,5,5,"Sharing valuable lessons in fire safety for preschoolers, Fireman Sam and his animated crew from Pontypandy, Wales, are ready for any emergency."
Universe at War: Earth Assault,7,9651,2,2008,100000650,7,915,1,3,Take an intimate look at the emotionally charged first and last days of new and soon-to-be released inmates at Georgia's Gwinnett County Jail.
Unreal Tournament III,1,9644,4,2007,100000651,9,,1,2,Follow renowned soccer club Juventus on and off the pitch as they attempt to win a seventh straight Italian title and achieve Champions League glory.
Untold Legends: Brotherhood of the Blade,4,9628,5,2005,100000652,6,402,5,1,"In this reality series, physique meets fashion as contestants compete in challenges to transform both body and image for the grand prize of $100,000."
Untold Legends: Dark Kingdom,4,9637,4,2006,100000653,18,431,1,7,Five acclaimed contemporary directors tell the story of five legendary Hollywood filmmakers who enlisted in the armed forces to document World War II.
Untold Legends: The Warrior's Code,4,9652,5,2006,100000654,15,,1,6,"A team of skilled contractors and designers hosted by Antonio Sabato Jr. renovates houses, cabins and even RVs, transforming properties in one day."
Valkyria Chronicles,4,9651,4,2008,100000655,9,,3,2,"In his funky California beach enclave, Chip's the go-to guy for personal insights. But he isn't quite as enlightened when it comes to his own baggage."
Valkyrie Profile: Covenant of the Plume,7,9654,1,2008,100000656,11,,1,10,"Delve into the delectable world of Chaoshan cuisine, explore its unique ingredients and hear the stories of the people behind its creation."
Valkyrie Profile: Lenneth,4,9654,5,2006,100000657,15,,9,1,"Harrowing and hilarious tests await the brave and foolhardy, as well as the judges, in this comedy game show. If they flinch, they feel the pain."
Vampire Rain,1,9642,2,2007,100000658,5,28,1,2,"Over a two-year period, filmmakers embedded with cops in Flint, Michigan, reveal a department grappling with volatile issues in untenable conditions."
Victorious Boxers: Revolution,5,9656,3,2007,100000659,16,,1,2,"Teams compete to navigate rooms flooded with lava by leaping from chairs, hanging from curtains and swinging from chandeliers. Yes, really."
Viewtiful Joe: Double Trouble!,1,9633,1,2005,100000660,6,,3,3,"An ordinary student, who forms an advice club with her friends to help others, gains special powers after a mysterious encounter."
Viewtiful Joe: Red Hot Rumble,1,9633,5,2006,100000661,9,,1,10,"Between a troubled marriage, a senile granny and twin siblings constantly in rivalry, a crumbling household struggles to barely keep it together."
Viking: Battle for Asgard,1,9651,2,2008,100000662,4,,1,7,Follow the reporters at BuzzFeed as they probe topics ranging from quirky internet crazes to safe injection spaces for opioid users.
Virtua Fighter 5,1,9651,4,2007,100000663,11,,1,8,"When an aspiring actress hits it big thanks to a candid Instagram post, the lives of several Tokyo women cross as they struggle to define happiness IRL."
Virtua Tennis 3,6,9651,4,2007,100000664,12,420,2,4,"Young chef Soma enters the prestigious Totsuki Culinary Academy, where he must emerge victorious in over-the-top cooking battles or face expulsion."
Virtua Tennis: World Tour,6,9651,5,2005,100000665,7,302,4,10,"In this series, TV presenter Michael Mosley and botanist James Wong explore the physics, chemistry and biology inside every bite of food we eat."
Viva Pi$?ata,7,9642,2,2006,100000666,8,,1,7,"Familial bonds strain as dramas concerning love, greed, business and generosity simmer across generations."
Viva Pi$?ata: Party Animals,3,9642,2,2007,100000667,3,,5,9,Frisbee national champion Brodie Smith challenges inventive athletes across the US to an exhibition match in the unconventional sports they've created.
Viva Pi$?ata: Pocket Paradise,7,9655,1,2008,100000668,4,,1,6,"This dynamic series spans the globe to explain the complex natural forces that govern the planet, from shape and color to motion and the elements."
Viva Pi$?ata: Trouble in Paradise,3,9642,2,2008,100000669,14,,3,8,Detectives and crime lab technicians use the latest and most fascinating procedures to solve crimes in this documentary-style show.
Wall-E,1,9655,3,2008,100000670,13,891,1,2,Kai grows up playing an old piano discarded in the woods; Shuhei's father is a famous pianist. Their chance meeting transforms their lives and music.
Warhammer 40 000: Squad Command,7,9655,5,2007,100000671,5,44,1,10,Bladesmiths vie for a cash prize by forging the best metal weapons from the pages of history in this competition series featuring expert judges.
Warhammer: Battle for Atluma,7,9645,5,2006,100000672,6,865,1,9,"Teenage Xue Ming was forced to marry the man who raped her. Years after abandoning her young sons to find a better life, can she escape the guilt?"
Wario Land: Shake It!,1,9647,3,2008,100000673,2,509,1,4,"Drivers, managers and team owners live life in the fast lane – both on and off the track – during one cutthroat season of Formula 1 racing."
