100002745,The Missing Menu,,"Frederick Lee, Jojo Goh, Karena Teo, Jeffrey Cheng, Janelle Chin",,2016,1,"International TV Shows, TV Dramas",A single mom and skilled chef yearns for her children to settle down and offers them life lessons through the special dishes she creates.,,1,,17,10,9243
100002746,The Mist,,"Morgan Spector, Alyssa Sutherland, Gus Birney, Danica Curcic, Okezie Morro, Luke Cosgrove, Darren Pettie, Russell Posner, Frances Conroy, Dan Butler, Isiah Whitlock Jr.","Canada, United States",2017,1,"TV Dramas, TV Horror, TV Mysteries","Trapped by a mysterious fog, residents of a Maine village discover that it hides nightmarish creatures. A new series based on Stephen King's novella.",117,10,811,24,6,2382
100002747,The Mortified Guide,,,United States,2018,1,Docuseries,"Brave people get onstage to read hilarious and humiliating tales of gawky teenage love, family dysfunction and other stories from their younger years.",,1,582,8,6,5642
100002748,The Most Beautiful Hands of Delhi,,"Björn Kjellman, Joy Sengupta, Natasha Jayetileke",Sweden,2017,1,"International TV Shows, TV Comedies, TV Dramas","A stalled career, failed marriage and receding hairline drive a middle-aged Swedish man to try to revitalize his life by visiting India.",,1,38,10,7,6896
100002749,The Movies That Made Us,,,United States,2019,1,Docuseries,"These blockbusters brought us together and gave us the time of our lives. Meet the actors, directors and industry insiders who made them happen.",549,1,129,14,24,7732
100002750,The Mr. Peabody and Sherman Show,,"Chris Parnell, Max Charles, Dieter Jansen, Da'Vine Joy Randolph",United States,2017,4,"Kids' TV, TV Comedies","Mr. Peabody and Sherman host a zany late-night comedy show from a swanky penthouse, with time-traveling historical figures and a live audience.",,1,,24,36,1128
100002751,The Murder Detectives,,,United Kingdom,2015,1,"British TV Shows, Crime TV Shows, Docuseries","This series tracks the ups and downs of an 18-month investigation into the 2014 stabbing murder of teenager Nicholas Robinson in Bristol, England.",568,1,696,12,17,1725
100002752,The Naked Director,,"Takayuki Yamada, Shinnosuke Mitsushima, Tetsuji Tamayama, Misato Morita, Tokio Emoto, Sairi Ito, Ami Tomite, Takenori Goto, Koyuki, Lily Franky, Jun Kunimura, Ryo Ishibashi, Kotaro Yoshida, Itsuji Itao, Kimiko Yo",Japan,2019,1,"International TV Shows, TV Dramas","In 1980s Japan, one determined man turned every crushing setback into opportunity. His name was Toru Muranishi, and he revolutionized his industry.",49,5,23,17,16,375
100002753,The Neighbor,,"Quim Gutiérrez, Clara Lago, Adrián Pino, Catelina Sopelana",Spain,2019,1,"International TV Shows, Spanish-Language TV Shows, TV Comedies",Self-centered Javier's life gets a bit messy when he unexpectedly becomes a superhero – and his recent ex is tasked with uncovering his identity.,17,8,409,8,17,311
100002754,The Netflix Afterparty,,"David Spade, London Hughes, Fortune Feimster",United States,2021,1,"Stand-Up Comedy & Talk Shows, TV Comedies","Hosts David Spade, Fortune Feimster and London Hughes welcome guests from the newest and biggest Netflix titles for fun conversations, skits and more.",416,4,,15,21,760
100002755,The New Legends of Monkey,,"Chai Hansen, Luciane Buchanan, Josh Thomson, Emilie Cocquerel, Josh McKenzie, Jordan Mooney, Jarred Blakiston","Australia, New Zealand",2020,2,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",A valiant girl liberates the Monkey King – a god long trapped in stone – in a quest to find seven sacred scrolls and save the world from evil.,,1,,13,18,1741
100002756,The Next Step,,"Shamier Anderson, Victoria Baldesarra, Alexandra Beaton, Jordan Clark, Brennan Clost, Samantha Grecchi, Lamar Johnson, Isaac Lupien, Trevor Tordjman, Brittany Raymond, Bree Wasylenko, Jennifer Pappas, Tamina Pollack-Paris, Logan Fabbro, Megan Mackenzie, Alex Beaton, Natalie Krill",Canada,2018,1,"Kids' TV, Reality TV, TV Dramas",This drama series follows young dancers at the Next Step Dance Studio as they attempt to win the coveted regional dance championships.,,1,565,17,20,4530
100002757,The Night Shift,,"Eoin Macken, Jill Flint, Freddy Rodríguez, Ken Leung, Brendan Fehr, Jeananne Goossen, J.R. Lemon, Robert Bailey Jr., Daniella Alonso, Catharine Pilafas",United States,2017,4,TV Dramas,"After returning from a dangerous tour of duty, an Army doctor finds that working the night shift at a San Antonio hospital can be treacherous, too.",647,1,,6,24,6389
100002758,The Nineties,,,United States,2017,1,Docuseries,This U.S.-focused series dives into the cultural and political changes that swept the last decade of the 20th century. Executive produced by Tom Hanks.,672,7,,20,18,7581
100002759,The OA,,"Brit Marling, Jason Isaacs, Emory Cohen, Scott Wilson, Phyllis Smith, Alice Krige, Patrick Gibson, Brendan Meyer, Brandon Perea, Ian Alexander, Will Brill, Riz Ahmed, Paz Vega",United States,2019,2,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy","Seven years after vanishing from her home, a young woman returns with mysterious new abilities and recruits five strangers for a secret mission.",,1,84,21,16,4413
100002760,The Oath,,"Christopher Lee, Jesseca Liu, Ann Kok, Kate Pang, Zhang Zhenhuan, Richard Low",Singapore,2011,1,"International TV Shows, Romantic TV Shows, TV Dramas","Two doctors with opposite approaches to treating patients clash on the job and must learn to trust each other's expertise, allowing love to bloom.",,1,,14,14,4739
100002761,The Office (U.S.),,"Steve Carell, John Krasinski, Jenna Fischer, Rainn Wilson, B.J. Novak, Ed Helms, Brian Baumgartner, David Denman, Creed Bratton, Kate Flannery, Mindy Kaling, Angela Kinsey, Paul Lieberstein, Oscar Nuñez, Phyllis Smith",United States,2012,9,TV Comedies,This hit comedy chronicles the foibles of disgruntled office workers – led by deluded boss Michael Scott – at the Dunder Mifflin paper company.,153,1,545,20,63,1944
100002762,The Ollie & Moon Show,,"Mattea Conforti, Kobi Frumer",France,2018,1,Kids' TV,"Two quirky cats, Ollie and Moon, and their friend Stanley the snail travel the world, solving everyday problems and learning about different cultures.",772,1,,19,18,7086
100002763,The Order,,"Jake Manley, Sarah Grey, Max Martini, Matt Frewer, Adam DiMarco, Katharine Isabelle, Louriza Tronco, Aaron Hale, Devery Jacobs, Thomas Elms, Dylan Playfair, Ian Tracey, Sam Trammell",United States,2020,2,"International TV Shows, TV Dramas, TV Horror","Out to avenge his mother's death, a college student pledges a secret order and lands in a war between werewolves and practitioners of dark magic.",,1,941,8,48,4502
100002764,The Originals,,"Joseph Morgan, Daniel Gillies, Phoebe Tonkin, Charles Michael Davis, Leah Pipes, Danielle Campbell, Claire Holt, Steven Krueger",United States,2018,5,"TV Dramas, TV Horror, TV Mysteries","The Mikaelsons move to New Orleans and form an alliance with local witches in an effort to rule the city once again in this ""Vampire Diaries"" spinoff.",,4,,18,95,539
100002765,The Outsiders,,"Dylan Kuo, Ady An, Lan Cheng-Lung, Michael Chang, Joelle Lu",Taiwan,2004,1,"Crime TV Shows, International TV Shows, Romantic TV Shows",A trio of delinquent brothers fends off neighborhood rivals until one joins a gang to gain protection for the upper-class girl he loves.,42,1,,15,6,1825
100002766,The Paper,,"Branka Katić, Trpimir Jurkic, Aleksandar Cvetković, Zijad Gračić, Olga Pakalović, Goran Markovic, Edita Karađole, Zdenko Jelcic, Tihana Lazovic, Mijo Jurišić, Dajana Čuljak, Alen Liverić, Anja Matković, Dragan Despot",Croatia,2018,2,"International TV Shows, TV Dramas",A construction magnate takes over a struggling newspaper and attempts to wield editorial influence for power and personal gain.,871,1,636,21,26,4185
100002767,The Parkers,,"Mo'Nique, Countess Vaughn, Dorien Wilson, Jenna von Oÿ, Ken Lawson, Yvette Wilson",United States,2003,5,TV Comedies,"In this ""Moesha"" spinoff, undergraduate Kim is joined at Santa Monica College by her mother Nikki, who decides to go back to school with her daughter.",763,10,,22,120,8342
100002768,The Perfect Match,,"Wu Kang-jen, Ivy Shao, Ben Wu, Xiao Man, Nylon Chen",,2017,1,"International TV Shows, Romantic TV Shows, TV Comedies","A night market vendor clashes with a lofty celebrity chef in a culinary challenge, fueling the first sparks of a romance.",,1,794,25,18,2149
100002769,The Pharmacist,"Julia Willoughby Nason, Jenner Furst",,United States,2020,1,"Crime TV Shows, Docuseries","After his son's tragic death, a Louisiana pharmacist goes to extremes to expose the rampant corruption behind the opioid addiction crisis.",582,8,,9,8,1461
100002770,The Platform,,"Maxim Khalil, Abdulmohsen Alnemr, Samr Ismaiel, Khaled Alkeesh, Samar Sami, Salloum Haddad, Ahmad Aljasmii, Khaled El Sayed, Yaser Alneyadi, Leen Gherra, Dean Cain, Moatasem Alnahar, Mahira Abdelaziz",United Arab Emirates,2020,1,"International TV Shows, TV Dramas","A programming genius builds a fact-finding, truth-seeking internet portal while reckoning with trouble at home.",512,8,745,25,8,5484
100002771,The Playbook,,,United States,2020,1,Docuseries,Coaches with championship résumés share their personal rules for success in sports and life in this reflective and inspiring documentary series.,423,1,,8,14,1805
100002772,The Politician,,"Ben Platt, Gwyneth Paltrow, Jessica Lange, Zoey Deutch, Lucy Boynton, Bob Balaban, David Corenswet, Julia Schlaepfer, Laura Dreyfuss, Theo Germaine, Rahne Jones, Benjamin Barrett",United States,2020,2,"TV Comedies, TV Dramas, Teen TV Shows",Rich kid Payton has always known he's going to be president. But first he has to navigate the most treacherous political landscape of all: high school.,337,1,,20,30,2763
100002773,The Prince of Tennis ~ Match! Tennis Juniors ~,,"Peng Yuchang, Dong Li, Zhang Yijie, Xie Binbin, Zhu Zhiling, Xu Ke, Wu Xudong, Li He, Fan Linfeng",China,2019,1,"International TV Shows, TV Dramas, Teen TV Shows",A tennis whiz beats the odds to excel on the court while juggling school and inspiring teammates. Based on the hit manga series by Takeshi Konomi.,,4,85,17,21,8626
100002774,The Prince Who Turns into a Frog,,"Joe Chen, Ming Dao, Sam Wang, Joyce Chao, Gino, Su Li-hsin, Wang Chuan, Ehlo Huang",Taiwan,2005,1,"International TV Shows, Romantic TV Shows, TV Comedies","Before his wedding, a cold CEO is hit by a car and awakens a changed man. As he and the driver fall in love, more changes appear on the road ahead.",402,1,754,10,21,4541
100002775,The Princess Weiyoung,,"Tiffany Tang, Luo Jin, Vanness Wu, Rachel Momo, Hsin Ai Lee",China,2016,1,"International TV Shows, Romantic TV Shows, TV Dramas",A princess descended from a ruined noble family disguises herself as the woman who saved her life and embarks on a mission to avenge her loved ones.,824,3,,14,25,7863
100002776,The Promised Neverland,,"Sumire Morohoshi, Maaya Uchida, Mariya Ise, Yuhko Kaida, Nao Fujita, Shinei Ueki, Lynn, Hiyori Kono, Shizuka Ishigami, Ai Kayano, Mari Hino, Yuko Mori, Ari Ozawa",Japan,2019,1,"Anime Series, International TV Shows, TV Thrillers","When three gifted kids learn that their isolated orphanage isn’t the haven they thought, they vow to lead the other children in a risky escape plan.",925,1,,8,17,1738
100002777,The Protector,,"Çağatay Ulusoy, Ayça Ayşin Turan, Hazar Ergüçlü, Okan Yalabık, Mehmet Kurtuluş, Yurdaer Okur",Turkey,2020,4,"International TV Shows, Romantic TV Shows, TV Action & Adventure","Discovering his ties to a secret ancient order, a young man living in modern Istanbul embarks on a quest to save the city from an immortal enemy.",678,1,,24,92,4944
100002778,The Pyramid Code,,Sally Jennings,Canada,2009,1,"Docuseries, Science & Nature TV",How was the scientific understanding of the ancients so advanced? A team of experts answers this and other questions in this fascinating series.,301,1,962,21,16,8388
100002779,The Queen and the Conqueror,,"Essined Aponte, Emmanuel Esparza, Kepa Amuchastegui, Manuel Navarro, Aroha Hafez, Ilenia Antonini, Alejandro Rodríguez, Cristina Warner, Juliette Arrieta, Fernando Campo, Camilo Jiménez, Jairo Camargo, Adelaida Buscato",Colombia,2020,1,"International TV Shows, Spanish-Language TV Shows, TV Dramas","Years after Spanish conquistador Pedro de Heredia betrayed her people and broke her heart, indigenous woman Catalina reenters his life to get revenge.",884,1,3,16,21,7731
100002780,The Queen of Flow,,"Carolina Ramírez, Carlos Torres, Andrés Sandoval, Adriana Arango, Mabel Moreno, Luis Alfredo Velasco, Pacho Rueda, Diana Wiswell, Mariana Garzón, Kiño, Sebastián Silva, Mariana Gómez, María José Vargas, Guillermo Blanco, Juan Manuel Restrepo, Alejandro Otero, David Ojalvo",Colombia,2018,1,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","Seventeen years after being wrongly imprisoned, a talented songwriter seeks justice against the men who caused her downfall and killed her family.",811,1,,15,6,283
100002781,The Queen's Gambit,,"Anya Taylor-Joy, Bill Camp, Marielle Heller, Thomas Brodie-Sangster, Moses Ingram, Harry Melling, Isla Johnston, Christiane Seidel, Rebecca Root, Chloe Pirrie, Jacob Fortune-Lloyd",United States,2020,1,TV Dramas,"In a 1950s orphanage, a young girl reveals an astonishing talent for chess and begins an unlikely journey to stardom while grappling with addiction.",,1,239,10,19,6299
100002782,The Rain,,"Alba August, Lucas Lynggaard Tønnesen, Mikkel Boe Følsgaard, Lukas Løkken, Jessica Dinnage, Sonny Lindberg, Angela Bundalovic, Lars Simonsen","Denmark, United States",2020,3,"International TV Shows, TV Dramas, TV Mysteries","Six years after a brutal virus wipes out most of Scandinavia's population, two siblings join a band of young survivors seeking safety – and answers.",542,1,253,6,54,1866
100002783,The Ranch,,"Ashton Kutcher, Sam Elliott, Debra Winger, Elisha Cuthbert, Kelli Goss, Wilmer Valderrama, Danny Masterson",United States,2020,8,"TV Comedies, TV Dramas","Being a pro athlete didn't pan out for Colt. Now he's helping his dad and brother keep the ranch afloat, and figuring out how he fits into the family.",,1,,11,160,5617
100002784,The Rap Game,,Jermaine Dupri,United States,2016,1,Reality TV,Young lyricists between the ages of 12 and 16 compete for a chance to sign to Jermaine Dupri's label while being mentored by hip-hop and R&B's finest.,,1,,8,14,8308
100002785,The Real Football Factories,,Danny Dyer,United Kingdom,2006,1,"British TV Shows, Docuseries, International TV Shows",Examine the troubling history of football hooliganism and hear from real hooligans about their bitter rivalries and rowdiest brawls.,,1,,6,16,9301
100002786,The Repair Shop,,,United Kingdom,2018,1,"British TV Shows, Reality TV",Expert artisans restore timeworn family heirlooms with touching sentimental value while also uncovering their uniquely rich histories.,298,6,579,6,24,2435
100002787,The Returned,,"Anne Cosigny, Frédéric Pierrot, Clotilde Hesme, Céline Sallette, Samir Guesmi, Guillaume Gouix, Jean-Francois Sivadier, Alix Poisson, Jenna Thiam, Grégory Gadebois, Pierre Perrier, Yara Pilartz, Swann Nambotin, Ana Girardot, Brune Martin, Bertrand Constant, Matila Malliarakis, Constance Dollé, Laetitia de Fombelle, Simon Ehrlacher, Vincent Trouilleux, Jérôme Kircher, Guillaume Marquet, Alma Arnal, Julien Bourdel, François Briault, Gilles Chabrier, Aksel Ustun, Alain Blazquez",France,2015,1,"International TV Shows, TV Dramas, TV Horror","On returning home and finding they're believed to be dead, a collection of near-strangers from the same village try to find a reason for their plight.",,1,188,19,23,8116
100002788,The Ripper,"Ellena Wood, Jesse Vile",,United Kingdom,2020,1,"British TV Shows, Crime TV Shows, Docuseries","In the late 1970s, British police struggle to identify — let alone capture — the serial killer known throughout the world as the Yorkshire Ripper.",,3,919,23,7,178
100002789,The Rise of Phoenixes,,"Chen Kun, Ni Ni, Zhao Lixin, Ni Dahong, Yuan Hong, Wang Ou, Bai Jinting, Zhang Xiaochen, Mei Ting, Liu Mintao, Yu Mingjia, Hou Yansong, Hai Yitian, Shi An, Shao Tong",China,2018,1,"International TV Shows, Romantic TV Shows, TV Action & Adventure","When a secret from the past rears its head, a respected court scholar must choose between avenging her family and staying true to the prince she loves.",298,5,,16,18,7032
100002790,The Road to Calvary,,"Anna Chipovskaya, Yulia Snigir, Leonid Bichevin, Pavel Trubiner",Russia,2017,1,"International TV Shows, TV Dramas","Swept up in political unrest during World War I, two sisters in St. Petersburg cope with turbulent romances as Russian history is made around them.",,4,13,20,18,9386
100002791,The Road to Love,,"Katherine Escobar Farfan, Juan Manuel Restrepo, César Mora, Mario Espitia, Carmenza González, José Daniel Cristancho, Felipe Bernedette, Camilo Amores, Linda Lucía Callejas, Fernando Solórzano, María Laura Quintero, Toto Vega, Mayra Luna, Ana María Cuéllar, María Fernanda Matus",Colombia,2019,1,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows","After an argument with her dad, a young woman from a family of macho truck drivers is kicked out of the home and must make her own success as a trucker.",146,1,,6,14,8636
100002792,The Royal House of Windsor,,,United Kingdom,2017,1,"British TV Shows, Docuseries, International TV Shows","Drawing on newly available info, this show traces how the British royal family has survived the last 100 years of power struggles, politics and more.",,1,,20,18,2204
100002793,The School Nurse Files,,"Jung Yu-mi, Nam Joo-hyuk",South Korea,2020,1,"International TV Shows, TV Dramas, TV Mysteries","Wielding a light-up sword through the dark corners of a high school, a nurse with an unusual gift protects students from monsters only she can see.",,1,549,12,20,4145
100002794,The Search,,"Darío Yazbek, Diana Bovio, Regina Blandón, Adrián Ladrón, Verónica Bravo, Antonio Arochi, Mario Alberto Monroy, Vianey Rodríguez, María Aura, Daniel Haddad, Fernando Bonilla, Olinca Velázquez, Damayanti Quintanar, Adriana Llabrés, Alejandro Calva, Silverio Palacios, Edmundo Vargas, Anabel Ferreira",Mexico,2020,1,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","When a girl vanishes from a suburb near Mexico City, the personal goals of some involved in the case muddy the search. Based on a true story.",,9,,17,13,7779
100002795,The Seven Deadly Sins,,"Yuki Kaji, Sora Amamiya, Misaki Kuno, Aoi Yuki, Tatsuhisa Suzuki, Jun Fukuyama, Mamoru Miyano, Maaya Sakamoto",Japan,2019,4,"Anime Series, International TV Shows","When a kingdom is taken over by tyrants, the deposed princess begins a quest to find a disbanded group of evil knights to help take back her realm.",446,1,289,24,76,4296
100002796,The Seventies,,,United States,2015,1,Docuseries,"This series examines 1970s America, focusing on the major political and historical landmarks of the decade and the cultural response to those events.",,7,,6,21,4708
100002797,The Shannara Chronicles,,"Austin Butler, Poppy Drayton, Ivana Baquero, Manu Bennett, Aaron Jakubenko, Emilia Burns, John Rhys-Davies, Marcus Vanco, Brooke Williams, Daniel MacPherson, Jed Brophy","United States, New Zealand",2018,2,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy","After the destruction of civilization, three young heroes become Earth's last hope for salvation when a massive force of demons threatens the planet.",150,1,665,21,50,2576
100002798,The Sinner,,"Jessica Biel, Bill Pullman, Christopher Abbott, Abby Miller, Dohn Norwood",United States,2018,2,"Crime TV Shows, TV Dramas, TV Mysteries","When a young mother inexplicably stabs a stranger to death, a sympathetic detective struggles to unlock the mystery buried in her missing memories.",,1,,17,12,4025
100002799,The Sniffer,,"Kirill Käro, Ivan Oganesyan, Mariya Anikanova, Nina Gogaeva, Nikolay Chindyaykin, Anastasiya Makeeva, Sergey Leskov, Stanislav Moskvin, Aleksey Zorin, Taras Gotovtsev",Ukraine,2017,3,"Crime TV Shows, International TV Shows, TV Dramas","An extraordinary sense of smell gives a crime investigator unique insight into solving mysteries, but his gift takes a toll on his personal life.",,9,914,12,24,5777
100002800,The Society,,"Kathryn Newton, Gideon Adlon, Sean Berdy, Natasha Liu Bordizzo, Jacques Colimon, Olivia DeJonge, Alex Fitzalan, Kristine Froseth, José Julián, Alex MacNicoll, Toby Wallace, Rachel Keller",United States,2019,1,"TV Dramas, Teen TV Shows","When everyone else mysteriously vanishes from their wealthy town, the teen residents of West Ham must forge their own society to survive.",,3,226,17,25,3921
100002801,The Sound of Your Heart,,"Kwang-soo Lee, Dae-Myung Kim, So-min Jung, Byeong-ok Kim, Mi-kyung Kim",South Korea,2016,1,"International TV Shows, Korean TV Shows, TV Comedies","Based on Korea's longest-running webtoon series, this comedy follows the ridiculous daily lives of a cartoonist, his girlfriend and his subpar family.",272,10,386,17,18,9490
100002802,The Sound of Your Heart: Reboot,,"Sung Hoon, Kwon Yuri, Tae Hang-ho, Joo Jin-mo, Shim Hye-jin, Ji Su-won, Park Cheol-min, Kim Seong-won, Kang Yoon, Seo Eun-ah, Bae Yoon-kyung",South Korea,2018,2,"International TV Shows, Korean TV Shows, TV Comedies","Webtoonist Cho Seok is back with more anecdotes of mix-ups, unintended antics, and bathroom blunders in this reboot starring an all-new cast.",,1,398,9,40,1614
100002803,The Spy,,"Sacha Baron Cohen, Noah Emmerich, Hadar Ratzon Rotem, Alexander Siddig, Waleed Zuaiter, Nassim Lyes",France,2019,1,"International TV Shows, TV Dramas, TV Thrillers","In the 1960s, Israeli clerk-turned-secret agent Eli Cohen goes deep undercover inside Syria on a perilous, years-long mission to spy for Mossad.",597,1,388,9,25,5366
100002804,The Staircase,,,France,2018,1,"Crime TV Shows, Docuseries, TV Mysteries","Accident or murder? After the mysterious death of his wife, author Michael Peterson watches his life go under the microscope.",362,3,558,10,23,325
100002805,The Standups,,"Nate Bargatze, Fortune Feimster, Deon Cole, Nikki Glaser, Beth Stelling, Dan Soder",United States,2018,2,"Stand-Up Comedy & Talk Shows, TV Comedies","Comedy's freshest voices take the stage in LA for six half-hour specials packed with sly jokes, hilarious anecdotes and awkward confessions.",,1,162,23,14,647
100002806,The Story of God with Morgan Freeman,,Morgan Freeman,United States,2017,2,Docuseries,"Host Morgan Freeman explores religion's role in human history, how our beliefs connect us and possible answers to life's million-dollar questions.",,1,459,20,20,2992
100002807,The Story of Us with Morgan Freeman,,Morgan Freeman,United States,2017,1,Docuseries,"Explore the forces of love, belief, power, war, peace, rebellion and freedom in this series about the ties that bind – and destroy – humanity.",,10,,18,13,4268
100002808,The Stranded,,"Papangkorn Lerkchaleampote, Chayanit Chansangavej, Chutavuth Pattarakampol, Kittisak Patomburana, Sinjai Plengpanich, Oabnithi Wiwattanawarang, Ticha Wongthipkanont, Chaleeda Gilbert, Chanya McClory",Thailand,2019,1,"International TV Shows, TV Action & Adventure, TV Dramas","Trapped on an island destroyed by a tsunami, the students of an elite school try to hold on to hope. But mysterious forces seem to work against them.",475,1,,23,16,1488
100002809,THE STRANGER,,"Richard Armitage, Siobhan Finneran, Jennifer Saunders, Shaun Dooley, Paul Kaye, Dervla Kirwan, Kadiff Kirwan, Hannah John-Kamen, Anthony Head, Stephen Rea, Jacob Dudman, Ella-Rae Smith, Brandon Fellows, Misha Handley",United Kingdom,2020,1,"Crime TV Shows, TV Dramas, TV Mysteries","When a stranger makes a shocking claim about his wife, family man Adam Price becomes entangled in a mystery as he desperately searches for answers.",,1,65,8,9,760
100002810,The Super Mario Bros. Super Show!,,"Captain Lou Albano, Danny Wells, Jeannie Elias, John Stocker, Harvey Atkin, Robert Bockstael, Cynthia Preston, Jonathan Potts, Colin Fox","United States, Canada",1989,1,Kids' TV,"Mixing live action and animation, this classic series brought the beloved Super Mario Bros. video game characters to television screens everywhere.",,2,728,23,14,5218
100002811,The Surgeon's Cut,,,United States,2020,1,"Docuseries, Science & Nature TV","They’re philosophers, storytellers and pioneers in their fields. Four surgeons reflect on their lives and professions in this inspiring docuseries.",67,1,,10,10,8620
100002812,The Terminal,,"Mohammad Mansour, Bouthayna Al Raesi, Bassima Hamada, Ahlaam Muhammed, Shaimaa Ali, Foaz Al -Shatti, Abdullah Bahman, Abdulmohsen Al-Qaffas, Mohammed Al Dosari",,2018,1,"International TV Shows, TV Dramas","Social pressure, a complicated past and a clash of values beset the life of a businessman and his family.",95,8,,13,7,8744
100002813,The Toys That Made Us,,,United States,2019,3,"Docuseries, Reality TV",The minds behind history's most iconic toy franchises discuss the rise – and sometimes fall – of their billion-dollar creations.,130,1,361,25,27,7299
100002814,The Traffickers,,Nelufar Hedayat,United States,2016,1,"Crime TV Shows, Docuseries","In this hard-hitting series, journalist Nelufar Hedayat travels the globe to expose an array of black markets, from guns and gold to human body parts.",203,1,197,20,6,7812
100002815,The Trial,Stefano Lodovichi,"Vittoria Puccini, Francesco Scianna, Camilla Filippi, Simone Colombari, Maurizio Lastrico, Alessandro Averone, Euridice Axen, Marco Baliani, Pia Lanciotti, Giordano De Plano, Roberto Herlitzka, Tommaso Ragno, Margherita Caviezel, Michele Morrone",Italy,2019,1,"Crime TV Shows, International TV Shows, TV Dramas","The murder of a teen girl impacts a public prosecutor linked to the victim, a lawyer seeking a career-making case and a suspect who says she's innocent.",,1,528,9,11,1960
100002816,The Trials of Gabriel Fernandez,,,United States,2020,1,"Crime TV Shows, Docuseries",A boy’s brutal murder and the public trials of his guardians and social workers prompt questions about the system’s protection of vulnerable children.,,1,773,13,25,4375
100002817,The Truth,,"Tay Ping Hui, Joanne Peh, Shaun Chen, Rebecca Lim, Zhu Houren, Richard Low",,2008,1,"Crime TV Shows, International TV Shows, TV Action & Adventure","A devious businessman covets his partner's priceless treasure map, while a related murder case calls into question some biological family ties.",,1,,19,20,402
100002818,The Truth Seekers,,"Chen Hanwei, Rebecca Lim, Desmond Tan, Yusuke Fukuchi",Singapore,2016,1,"Crime TV Shows, International TV Shows, TV Dramas","A veteran cop forms an agency dedicated to solving cold cases, including those related to the team members' own painful and mysterious pasts.",,1,,19,20,1010
100002819,The Tudors,,"Jonathan Rhys Meyers, Henry Cavill, James Frain, Anthony Brophy, Guy Carleton, Sarah Bolger, Natalie Dormer, Max Brown, Nick Dunning, Rod Hallett, Maria Doyle Kennedy, Simon Ward","Ireland, Canada, United States, United Kingdom",2010,4,TV Dramas,All the splendor and scandal of England's 16th-century royal court comes to life in this series that follows notorious Tudor monarch Henry VIII.,390,1,468,18,28,6272
100002820,The Twelve,Wouter Bouvijn,"Maaike Neuville, Charlotte De Bruyne, Tom Vermeir, Mieke De Groote, Johan Heldenbergh, Zouzou Ben Chikha, Peter Gorissen, Piet De Praitere, Maaike Cafmeyer, Josse De Pauw, Greet Verstraete, Koen De Sutter, Isabelle Van Hecke, Lynn Van Royen",Belgium,2019,1,"Crime TV Shows, International TV Shows, TV Dramas",Twelve jurors — ordinary people with struggles of their own — must decide the case of a woman accused of killing her best friend and her own daughter.,348,2,375,11,6,1750
100002821,The Twilight Zone (Original Series),,Rod Serling,United States,1963,4,"Classic & Cult TV, TV Sci-Fi & Fantasy","Hosted by creator Rod Serling, this groundbreaking anthology series presents tales of the supernatural that are often tinged with social commentary.",267,1,520,6,96,4579
100002822,The Ultimatum,,"Zoe Tay, Fann Wong, Li Nanxing, Tay Ping Hui, Elvin Ng, Felicia Chin, Jerry Yeo",Singapore,2009,1,"International TV Shows, TV Dramas","Love and intrigue swirl around two women – one a champion of human rights, the other an ambitious businesswoman – who were switched at birth.",,1,,23,19,7514
100002823,The Umbrella Academy,,,"United States, Canada",2020,2,"TV Action & Adventure, TV Mysteries, TV Sci-Fi & Fantasy","Reunited by their father's death, estranged siblings with extraordinary powers uncover shocking family secrets – and a looming threat to humanity.",,3,,13,36,6078
100002824,The Uncanny Counter,,"Cho Byeong-kyu, Yu Jun-sang, Kim Se-jeong, Yeom Hye-ran, Ahn Seok-hwan, Moon Sook, Choi Yoon-young, Lee Hong-nae",South Korea,2020,1,"International TV Shows, TV Action & Adventure, TV Dramas","Noodle shop employees by day and demon hunters by night, the Counters use special abilities to chase down malevolent spirits that prey on humans.",,3,923,9,6,188
100002825,The Underclass,Pass Patthanakumjon,"Nannaphas Loetnamchoetsakun, Praewa Suthamphong, Sumitra Duangkaew, Tanutchai Wijitvongtong, Tarisa Preechatangkit, Natticha Chantaravareelekha, Miori Ohkubo, Pakwan Noijaiboon, Napaphat Worraphuttanon, Vathusiri Phuwapunyasiri, Rinrada Inthaisong, Suchaya Saenkhot, Mananya Kaoju, Kandis Wanarun, Ekapol Deebunmee, Panta Pattanaampaiwong, Rachaya Tupkunanon, Supasawad Buranawech, Thitirat Rojsangrat, Sawanee Utoomma, Phattharanarin Mueanarit, Chanyapuk Numprasop",Thailand,2020,1,"International TV Shows, TV Dramas, Teen TV Shows","After getting dropped from an elite program, a student gets tangled in the affairs of a high school gang while trying to find her own identity.",,1,619,22,12,4356
100002826,The Underwear,,"Thanabordee Jaiyen, Emika Grant Emma, Tantimedh Chisanusha, Siribanchawan Jidapa, Supanut Sudjinda",,2017,1,"International TV Shows, TV Dramas, Teen TV Shows",Virtual and real worlds collide as a group of teenagers who are grappling with matters of the heart cross paths in a cafe and on an anonymous website.,849,1,,12,17,4335
