1,,,,,,,,
100039644,1,,4,,,,,
100039645,8,7,,1,,,,
100039646,15,9,3,4,,,,
100039647,13,10,16,1,,,,
100039648,7,8,5,16,,,,
100039649,1,16,,,,,,
100039650,11,5,16,,,,,
100039651,4,,5,,,,,
100039652,4,9,,,,,,
100039653,11,,12,5,,,,
100039654,7,1,2,4,,,,
100039655,13,,9,1,,,,
100039656,13,2,,12,,,,
100039657,14,,15,,,,,
100039658,2,10,13,,,,,
100039659,5,10,11,12,,,,
100039660,4,,9,,,,,
100039661,11,13,10,8,,,,
100039662,8,,,15,,,,
100039663,15,12,,,,,,
100039664,3,11,,9,,,,
100039665,10,,9,,,,,
100039666,13,15,7,16,,,,
100039667,7,,5,6,,,,
100039668,11,,4,,,,,
100039669,12,,,,,,,
100039670,2,8,13,,,,,
100039671,1,,6,,,,,
100039672,14,3,7,,,,,
100039673,1,,6,10,,,,
100039674,6,9,14,,,,,
100039675,13,8,5,,,,,
100039676,2,6,3,10,,,,
100039677,8,,3,13,,,,
100039678,14,13,16,,,,,
100039679,1,,,4,,,,
100039680,4,7,10,12,,,,
100039681,13,9,,8,,,,
100039682,10,4,14,,,,,
100039683,11,2,,12,,,,
100039684,1,,4,,,,,
100039685,10,,12,1,,,,
100039686,3,15,,12,,,,
100039687,4,,14,,,,,
100039688,7,,,,,,,
100039689,9,10,,,,,,
100039690,13,,,14,,,,
100039691,12,9,,,,,,
100039692,10,,5,,,,,
100039693,8,13,,,,,,
100039694,16,6,7,10,,,,
100039695,8,13,16,,,,,
100039696,6,13,7,12,,,,
100039697,16,14,3,9,,,,
100039698,4,,1,,,,,
100039699,13,,,,,,,
100039700,1,5,4,,,,,
100039701,13,4,15,11,,,,
100039702,5,,14,13,,,,
100039703,2,15,12,8,,,,
100039704,5,10,14,8,,,,
100039705,16,,3,,,,,
100039706,5,16,1,12,,,,
100039707,16,,,1,,,,
100039708,1,13,10,,,,,
100039709,5,1,15,,,,,
100039710,15,,8,10,,,,
100039711,7,14,,4,,,,
100039712,9,,5,13,,,,
100039713,16,,,9,,,,
100039714,10,3,7,,,,,
100039715,1,11,,12,,,,
100039716,14,2,8,,,,,
100039717,15,,9,,,,,
100039718,13,10,,7,,,,
100039719,12,5,13,,,,,
100039720,9,15,16,,,,,
100039721,11,13,16,,,,,
100039722,10,13,6,8,,,,
100039723,12,6,16,1,,,,
100039724,9,1,2,16,,,,
100039725,7,11,,,,,,
100039726,1,2,,16,,,,
100039727,8,12,,7,,,,
100039728,15,,,,,,,
100039729,6,,2,,,,,
100039730,4,2,5,,,,,
100039731,3,10,,,,,,
100039732,15,16,7,12,,,,
100039733,14,,,,,,,
100039734,2,11,4,9,,,,
100039735,1,2,,,,,,
100039736,11,3,8,,,,,
100039737,5,15,12,13,,,,
100039738,15,,,,,,,
100039739,16,,6,11,,,,
100039740,10,,12,,,,,
100039741,2,,13,7,,,,
100039742,6,1,,8,,,,
100039743,8,4,,10,,,,
100039744,4,12,,,,,,
100039745,15,11,10,,,,,
100039746,4,1,10,9,,,,
100039747,8,7,,,,,,
100039748,7,16,2,13,,,,
100039749,2,,,,,,,
100039750,5,,,,,,,
100039751,1,,,10,,,,
100039752,13,,1,12,,,,
100039753,3,,,5,,,,
100039754,8,6,,11,,,,
100039755,12,9,4,,,,,
100039756,14,12,2,,,,,
100039757,1,,10,,,,,
100039758,15,,14,4,,,,
100039759,5,,,,,,,
100039760,14,,,11,,,,
100039761,8,,7,,,,,
100039762,8,,,,,,,
100039763,12,15,1,4,,,,
100039764,9,8,5,1,,,,
100039765,7,,2,,,,,
100039766,12,15,3,10,,,,
100039767,6,,,14,,,,
100039768,5,4,15,,,,,
100039769,11,16,,12,,,,
100039770,16,8,,,,,,
100039771,2,,4,9,,,,
100039772,13,,,2,,,,
100039773,7,,4,,,,,
100039774,6,15,12,5,,,,
100039775,14,12,,,,,,
100039776,5,2,3,4,,,,
100039777,3,,,12,,,,
100039778,16,12,4,,,,,
100039779,4,,12,3,,,,
100039780,9,15,,16,,,,
100039781,5,,6,,,,,
100039782,12,10,4,6,,,,
100039783,7,,12,,,,,
100039784,12,14,,,,,,
100039785,14,16,11,7,,,,
100039786,1,6,13,9,,,,
100039787,3,15,12,,,,,
100039788,10,,2,,,,,
100039789,12,8,,,,,,
100039790,3,,1,,,,,
100039791,5,8,,,,,,
100039792,9,8,16,14,,,,
100039793,11,8,,9,,,,
100039794,2,,,7,,,,
100039795,5,,7,,,,,
100039796,15,6,,10,,,,
100039797,3,9,10,14,,,,
100039798,9,,6,1,,,,
100039799,9,,,,,,,
100039800,10,6,2,,,,,
100039801,3,,,,,,,
100039802,13,,,14,,,,
100039803,16,,6,,,,,
100039804,11,,,1,,,,
100039805,7,,,9,,,,
100039806,7,3,10,16,,,,
100039807,8,7,,,,,,
100039808,3,10,1,,,,,
100039809,8,,9,13,,,,
100039810,9,,,,,,,
100039811,6,,14,16,,,,
100039812,7,,,4,,,,
100039813,16,1,12,,,,,
100039814,4,10,,,,,,
100039815,11,,7,,,,,
100039816,9,16,2,11,,,,
100039817,15,,,6,,,,
100039818,8,7,,5,,,,
100039819,9,13,,11,,,,
100039820,3,15,,7,,,,
100039821,10,13,,,,,,
100039822,9,16,,14,,,,
100039823,9,6,,7,,,,
100039824,8,7,,6,,,,
100039825,6,5,3,1,,,,
100039826,2,,6,14,,,,
100039827,9,1,16,,,,,
100039828,4,7,15,9,,,,
100039829,10,11,3,7,,,,
100039830,9,14,2,,,,,
100039831,10,,,,,,,
100039832,5,8,11,16,,,,
100039833,7,13,12,,,,,
100039834,11,1,,,,,,
100039835,11,,,1,,,,
100039836,13,11,,5,,,,
100039837,16,4,10,2,,,,
100039838,10,,,12,,,,
100039839,4,,7,,,,,
100039840,14,12,,2,,,,
100039841,8,4,,,,,,
100039842,16,8,10,,,,,
100039843,8,,,,,,,
100039844,2,14,,,,,,
100039845,16,7,,,,,,
100039846,4,12,,,,,,
100039847,1,16,,4,,,,
100039848,11,,9,7,,,,
100039849,12,7,1,,,,,
100039850,6,14,7,16,,,,
100039851,14,11,,9,,,,
100039852,7,,,,,,,
100039853,1,,,,,,,
100039854,16,1,,,,,,
100039855,5,3,,,,,,
100039856,6,,13,12,,,,
100039857,16,11,3,4,,,,
100039858,13,12,,11,,,,
100039859,6,2,,,,,,
100039860,12,9,7,4,,,,
100039861,11,,,,,,,
100039862,11,,10,,,,,
100039863,14,,,,,,,
100039864,7,8,5,,,,,
100039865,10,8,5,2,,,,
100039866,8,11,13,,,,,
100039867,2,16,13,,,,,
100039868,5,4,,,,,,
100039869,3,10,,6,,,,
100039870,1,5,4,,,,,
100039871,10,,,2,,,,
100039872,11,2,,,,,,
100039873,8,5,,,,,,
100039874,5,,,,,,,
100039875,9,3,,,,,,
100039876,11,8,3,12,,,,
100039877,6,,,16,,,,
100039878,1,,10,16,,,,
100039879,10,,16,3,,,,
100039880,7,4,12,,,,,
100039881,12,14,,1,,,,
100039882,16,14,,,,,,
100039883,10,9,,,,,,
100039884,10,6,,1,,,,
100039885,7,3,1,6,,,,
100039886,4,15,1,,,,,
100039887,16,,9,15,,,,
100039888,16,,,,,,,
100039889,12,9,3,5,,,,
100039890,15,14,,,,,,
100039891,12,,,11,,,,
100039892,16,7,,,,,,
100039893,11,,,3,,,,
100039894,15,,,7,,,,
100039895,14,,,7,,,,
100039896,7,9,,10,,,,
100039897,8,,,,,,,
100039898,13,4,,,,,,
100039899,10,12,5,,,,,
100039900,3,11,12,1,,,,
100039901,2,,14,5,,,,
100039902,4,14,13,3,,,,
100039903,11,1,,,,,,
100039904,11,9,,,,,,
100039905,14,,,7,,,,
100039906,10,14,,,,,,
100039907,9,12,16,4,,,,
100039908,15,1,,,,,,
100039909,13,,9,,,,,
100039910,12,,1,16,,,,
100039911,11,,,15,,,,
100039912,5,,,,,,,
100039913,15,11,3,,,,,
100039914,16,,8,13,,,,
100039915,16,,9,,,,,
100039916,12,4,,,,,,
100039917,9,8,,,,,,
100039918,7,,16,,,,,
100039919,3,4,6,,,,,
100039920,4,5,,16,,,,
100039921,9,6,4,,,,,
100039922,12,,,,,,,
100039923,3,10,8,1,,,,
100039924,6,7,,9,,,,
100039925,5,3,11,,,,,
100039926,4,,5,9,,,,
100039927,1,9,15,5,,,,
100039928,12,,,16,,,,
100039929,1,10,15,6,,,,
100039930,16,1,,3,,,,
100039931,11,,16,3,,,,
100039932,2,10,3,,,,,
100039933,3,,8,11,,,,
100039934,1,4,12,,,,,
100039935,3,1,14,8,,,,
100039936,4,,,2,,,,
100039937,8,7,3,10,,,,
100039938,11,,16,,,,,
100039939,11,,,16,,,,
100039940,1,11,,3,,,,
100039941,2,15,13,4,,,,
100039942,7,,14,,,,,
100039943,15,9,,,,,,
100039944,9,,1,,,,,
100039945,1,,,10,,,,
100039946,3,,15,,,,,
100039947,4,,5,7,,,,
100039948,2,7,,,,,,
100039949,1,,16,,,,,
100039950,11,,,16,,,,
100039951,14,2,,6,,,,
100039952,10,7,,4,,,,
100039953,5,7,,,,,,
100039954,12,8,,11,,,,
100039955,9,3,,,,,,
100039956,6,4,,,,,,
100039957,13,14,,,,,,
100039958,11,15,16,10,,,,
100039959,5,2,15,,,,,
100039960,7,,,13,,,,
100039961,5,4,15,8,,,,
100039962,16,,,1,,,,
100039963,3,,5,,,,,
100039964,13,9,15,12,,,,
100039965,1,11,,,,,,
100039966,13,,3,,,,,
100039967,15,,,3,,,,
100039968,12,,,,,,,
100039969,15,,13,5,,,,
100039970,8,,9,12,,,,
100039971,6,13,1,,,,,
100039972,2,,5,,,,,
100039973,2,,8,,,,,
100039974,15,,2,5,,,,
100039975,1,5,6,,,,,
100039976,2,,,,,,,
100039977,16,1,,10,,,,
100039978,16,14,,15,,,,
100039979,2,10,1,,,,,
100039980,3,,,13,,,,
100039981,8,13,4,3,,,,
100039982,8,,7,6,,,,
100039983,11,1,16,7,,,,
100039984,10,6,,8,,,,
100039985,4,,7,,,,,
100039986,11,,13,,,,,
100039987,7,,14,,,,,
100039988,9,,4,5,,,,
100039989,14,1,,2,,,,
100039990,12,15,5,,,,,
100039991,3,16,,,,,,
100039992,2,8,1,,,,,
100039993,11,,1,,,,,
100039994,7,,6,,,,,
100039995,7,,,,,,,
100039996,13,,14,,,,,
100039997,6,,9,,,,,
100039998,10,,,8,,,,
100039999,3,,7,,,,,
100040000,14,,6,9,,,,
100040001,16,,,,,,,
100040002,4,3,,,,,,
100040003,3,,,,,,,
100040004,4,12,2,,,,,
100040005,3,,13,1,,,,
100040006,11,,10,,,,,
100040007,7,,,9,,,,
100040008,11,8,,14,,,,
100040009,2,7,13,,,,,
100040010,9,,,,,,,
100040011,15,5,,,,,,
100040012,9,11,7,,,,,
100040013,14,11,,9,,,,
100040014,6,9,11,7,,,,
100040015,1,,,,,,,
100040016,8,9,,,,,,
100040017,5,11,,,,,,
100040018,9,16,,5,,,,
100040019,8,,15,7,,,,
100040020,12,,5,,,,,
100040021,14,,,5,,,,
100040022,12,10,2,8,,,,
100040023,9,3,10,,,,,
100040024,4,13,,,,,,
100040025,8,,5,,,,,
100040026,7,6,,16,,,,
100040027,2,11,,10,,,,
100040028,12,16,15,8,,,,
100040029,2,,,,,,,
100040030,15,7,,13,,,,
100040031,6,8,,10,,,,
100040032,2,10,,,,,,
100040033,14,15,12,,,,,
100040034,13,,11,4,,,,
100040035,9,,,,,,,
100040036,6,9,2,,,,,
100040037,11,,,13,,,,
100040038,11,,,,,,,
100040039,15,10,9,7,,,,
100040040,4,,,,,,,
100040041,14,15,,,,,,
100040042,8,,,12,,,,
100040043,13,,7,15,,,,
100040044,2,1,5,6,,,,
100040045,16,9,13,11,,,,
100040046,2,9,,,,,,
100040047,13,,,,,,,
100040048,1,9,8,15,,,,
100040049,9,,11,15,,,,
100040050,5,,6,11,,,,
100040051,6,7,12,,,,,
100040052,4,9,,,,,,
100040053,4,7,,11,,,,
100040054,16,,15,5,,,,
100040055,6,,,15,,,,
100040056,5,,,7,,,,
100040057,5,,11,,,,,
100040058,7,11,14,,,,,
100040059,14,7,,6,,,,
100040060,1,11,,16,,,,
100040061,11,,6,9,,,,
100040062,4,3,14,10,,,,
100040063,16,,2,9,,,,
100040064,5,4,,,,,,
100040065,5,,,12,,,,
100040066,15,,,10,,,,
100040067,11,,15,,,,,
100040068,3,15,,,,,,
100040069,14,13,,8,,,,
100040070,1,7,12,,,,,
100040071,12,9,,,,,,
100040072,15,3,9,5,,,,
100040073,9,,15,,,,,
100040074,5,7,,14,,,,
100040075,6,14,,5,,,,
100040076,7,,10,,,,,
100040077,3,,,15,,,,
100040078,1,9,,,,,,
100040079,9,11,10,4,,,,
100040080,15,,3,2,,,,
100040081,7,8,,14,,,,
100040082,2,12,,8,,,,
100040083,9,,3,,,,,
100040084,1,3,,,,,,
100040085,5,,11,6,,,,
100040086,3,7,,16,,,,
100040087,9,13,,1,,,,
100040088,9,,7,,,,,
100040089,9,,2,10,,,,
100040090,1,11,,12,,,,
100040091,3,13,10,2,,,,
100040092,5,13,,,,,,
100040093,13,,,,,,,
100040094,10,,,,,,,
100040095,3,,,,,,,
100040096,15,7,,13,,,,
100040097,8,7,,,,,,
100040098,5,16,,3,,,,
100040099,4,,,,,,,
100040100,16,3,,11,,,,
100040101,2,1,14,,,,,
100040102,10,,6,14,,,,
100040103,11,6,8,5,,,,
100040104,12,11,16,14,,,,
100040105,2,6,,,,,,
100040106,9,14,,,,,,
100040107,8,,,4,,,,
100040108,3,14,1,,,,,
100040109,12,5,,,,,,
100040110,12,,6,16,,,,
100040111,15,14,,16,,,,
100040112,9,,,2,,,,
100040113,4,,,,,,,
100040114,7,3,,,,,,
100040115,9,,,,,,,
100040116,5,11,14,,,,,
100040117,13,2,,4,,,,
100040118,4,13,,16,,,,
100040119,8,,,6,,,,
100040120,11,14,,,,,,
100040121,9,1,14,6,,,,
100040122,13,,11,,,,,
100040123,15,,4,7,,,,
100040124,7,,14,8,,,,
100040125,8,10,6,13,,,,
100040126,8,6,4,,,,,
100040127,7,10,16,2,,,,
100040128,8,,10,12,,,,
100040129,13,6,14,,,,,
100040130,5,,12,15,,,,
100040131,6,12,13,,,,,
100040132,6,,1,12,,,,
100040133,14,,6,,,,,
100040134,6,,,15,,,,
100040135,13,1,,,,,,
100040136,3,12,4,7,,,,
100040137,12,,,,,,,
100040138,6,,11,5,,,,
100040139,9,,,3,,,,
100040140,8,,12,14,,,,
100040141,8,5,,,,,,
100040142,2,,,13,,,,
100040143,3,5,8,14,,,,
100040144,15,,3,,,,,
100040145,6,15,,16,,,,
100040146,1,,,15,,,,
100040147,2,7,,,,,,
100040148,10,,4,8,,,,
100040149,15,14,2,,,,,
100040150,14,4,,1,,,,
100040151,15,6,4,,,,,
100040152,16,,,6,,,,
100040153,11,5,,7,,,,
100040154,14,,15,,,,,
100040155,6,7,8,5,,,,
100040156,6,1,,,,,,
100040157,16,,,,,,,
100040158,7,5,10,8,,,,
100040159,2,14,4,,,,,
100040160,15,1,,,,,,
100040161,14,,,12,,,,
100040162,16,4,14,13,,,,
100040163,6,8,,,,,,
100040164,8,7,,9,,,,
100040165,16,15,,,,,,
100040166,2,,3,,,,,
100040167,12,,,7,,,,
100040168,2,15,13,3,,,,
100040169,6,8,,,,,,
100040170,3,5,11,10,,,,
100040171,1,,8,,,,,
100040172,12,,,6,,,,
100040173,2,6,14,,,,,
100040174,11,,14,7,,,,
100040175,8,,7,9,,,,
100040176,12,,6,13,,,,
100040177,5,,16,6,,,,
100040178,13,,9,8,,,,
100040179,8,,1,,,,,
100040180,16,8,2,1,,,,
100040181,16,2,,,,,,
100040182,11,1,13,,,,,
100040183,5,3,4,,,,,
100040184,7,12,11,9,,,,
100040185,13,,3,,,,,
100040186,6,5,,,,,,
100040187,5,,11,9,,,,
100040188,12,,,7,,,,
100040189,3,,,,,,,
100040190,4,2,16,,,,,
100040191,11,9,,1,,,,
100040192,11,,16,10,,,,
100040193,7,,10,3,,,,
100040194,9,7,10,,,,,
100040195,13,9,14,,,,,
100040196,12,16,,,,,,
100040197,5,4,,,,,,
100040198,9,,6,,,,,
100040199,9,14,,,,,,
100040200,13,,6,,,,,
100040201,8,13,7,,,,,
100040202,11,,10,13,,,,
100040203,5,,2,3,,,,
100040204,6,7,1,4,,,,
100040205,9,,,,,,,
100040206,13,8,,,,,,
100040207,7,,,,,,,
100040208,15,,,13,,,,
100040209,14,,,11,,,,
100040210,12,,3,10,,,,
100040211,13,16,,,,,,
100040212,13,16,2,,,,,
100040213,1,3,,13,,,,
100040214,10,,,8,,,,
100040215,12,9,14,16,,,,
100040216,5,,,3,,,,
100040217,7,16,,15,,,,
100040218,9,13,15,4,,,,
100040219,12,,,,,,,
100040220,10,5,3,,,,,
100040221,9,15,,2,,,,
100040222,16,1,,,,,,
100040223,1,,,,,,,
100040224,7,6,16,,,,,
100040225,7,8,5,14,,,,
100040226,13,12,,,,,,
100040227,4,2,,8,,,,
100040228,11,3,10,,,,,
100040229,3,,,,,,,
100040230,9,10,,,,,,
100040231,13,12,,,,,,
100040232,7,11,,3,,,,
100040233,12,,9,4,,,,
100040234,12,1,,,,,,
100040235,13,6,12,14,,,,
100040236,12,,,8,,,,
100040237,13,,16,9,,,,
100040238,13,,,,,,,
100040239,5,9,,,,,,
100040240,5,11,14,8,,,,
100040241,7,14,,4,,,,
100040242,14,,11,12,,,,
100040243,16,,,12,,,,
100040244,3,7,4,,,,,
100040245,13,14,,,,,,
100040246,16,1,,,,,,
100040247,5,,16,3,,,,
100040248,14,,8,1,,,,
100040249,12,3,10,16,,,,
100040250,2,8,4,,,,,
100040251,3,,10,,,,,
100040252,13,15,8,9,,,,
100040253,4,8,,,,,,
100040254,9,,5,,,,,
100040255,6,16,15,3,,,,
100040256,14,,5,,,,,
100040257,12,,,,,,,
100040258,12,,,,,,,
100040259,2,,,,,,,
100040260,4,1,12,,,,,
100040261,5,8,,11,,,,
100040262,5,,,,,,,
100040263,2,3,,7,,,,
100040264,16,,,11,,,,
100040265,16,9,12,,,,,
100040266,14,16,11,,,,,
100040267,14,,,1,,,,
100040268,12,,8,,,,,
100040269,14,,,,,,,
100040270,4,,7,,,,,
100040271,9,,,,,,,
100040272,7,,,10,,,,
100040273,14,,,12,,,,
100040274,16,,,,,,,
100040275,10,1,9,,,,,
100040276,4,3,,14,,,,
100040277,5,,6,7,,,,
100040278,12,4,8,,,,,
100040279,3,,11,15,,,,
100040280,11,,6,,,,,
100040281,6,4,2,16,,,,
100040282,1,15,3,2,,,,
100040283,6,,13,,,,,
100040284,13,3,,4,,,,
100040285,14,8,,,,,,
100040286,1,3,10,,,,,
100040287,5,,3,,,,,
100040288,10,13,,2,,,,
100040289,13,11,,6,,,,
100040290,3,,14,9,,,,
100040291,15,12,,,,,,
100040292,8,12,13,,,,,
100040293,1,,,13,,,,
100040294,15,,6,,,,,
100040295,5,2,,15,,,,
100040296,16,7,5,,,,,
100040297,14,13,6,1,,,,
100040298,5,,12,,,,,
100040299,5,,2,9,,,,
100040300,16,8,4,,,,,
100040301,9,,6,3,,,,
100040302,4,15,,11,,,,
100040303,11,13,,15,,,,
100040304,16,3,,,,,,
100040305,4,,,,,,,
100040306,5,,,13,,,,
100040307,12,,,11,,,,
100040308,16,,7,15,,,,
100040309,14,2,,6,,,,
100040310,10,15,,6,,,,
100040311,2,,6,,,,,
100040312,16,13,12,,,,,
100040313,5,,,16,,,,
100040314,14,,,16,,,,
100040315,1,,,,,,,
100040316,12,1,13,,,,,
100040317,5,,12,8,,,,
100040318,14,,6,,,,,
100040319,6,15,14,,,,,
100040320,11,6,,,,,,
100040321,10,,7,2,,,,
100040322,13,,10,4,,,,
100040323,12,14,2,,,,,
100040324,11,,,,,,,
100040325,13,,,14,,,,
100040326,4,,14,12,,,,
100040327,14,13,11,,,,,
100040328,14,5,13,,,,,
100040329,13,5,,10,,,,
100040330,14,,7,,,,,
100040331,13,16,,4,,,,
100040332,8,13,3,2,,,,
100040333,15,,,,,,,
100040334,16,11,,,,,,
100040335,10,8,7,4,,,,
100040336,1,11,,14,,,,
100040337,7,12,,,,,,
100040338,8,3,4,14,,,,
100040339,3,2,6,5,,,,
100040340,12,,1,,,,,
100040341,12,,10,5,,,,
100040342,9,,,1,,,,
100040343,12,,16,,,,,
100040344,3,,,12,,,,
100040345,9,4,14,,,,,
100040346,3,,9,,,,,
100040347,14,4,,11,,,,
100040348,12,7,,2,,,,
100040349,5,8,12,,,,,
100040350,2,16,7,15,,,,
100040351,6,11,,,,,,
100040352,2,7,,,,,,
100040353,12,,,,,,,
100040354,6,2,,,,,,
100040355,12,,11,,,,,
100040356,15,,,10,,,,
100040357,8,5,14,10,,,,
100040358,6,,9,15,,,,
100040359,6,7,8,,,,,
100040360,10,12,9,11,,,,
100040361,16,8,13,10,,,,
100040362,8,13,,,,,,
100040363,11,,10,,,,,
100040364,13,,1,,,,,
100040365,15,,10,6,,,,
100040366,8,7,,,,,,
100040367,2,,7,,,,,
100040368,15,4,,,,,,
100040369,4,,8,5,,,,
100040370,10,3,7,6,,,,
100040371,16,10,,8,,,,
100040372,11,,,,,,,
100040373,7,8,12,,,,,
100040374,16,10,,,,,,
100040375,11,6,4,1,,,,
100040376,15,,,,,,,
100040377,10,,14,6,,,,
100040378,9,1,,12,,,,
100040379,6,,13,,,,,
100040380,6,,10,3,,,,
100040381,6,2,8,12,,,,
100040382,2,5,14,9,,,,
100040383,9,,,4,,,,
100040384,10,14,1,,,,,
100040385,13,14,5,10,,,,
100040386,5,,16,15,,,,
100040387,13,,7,,,,,
100040388,14,,6,,,,,
100040389,12,4,,14,,,,
100040390,11,7,,,,,,
100040391,3,,13,15,,,,
100040392,16,,,13,,,,
100040393,6,2,,13,,,,
100040394,9,4,,,,,,
100040395,13,8,9,12,,,,
100040396,13,1,,6,,,,
100040397,15,,,1,,,,
100040398,14,1,16,,,,,
100040399,9,7,,,,,,
100040400,10,14,,15,,,,
100040401,7,5,9,2,,,,
100040402,14,,12,15,,,,
100040403,12,14,,16,,,,
100040404,5,,,15,,,,
100040405,15,,,,,,,
100040406,4,16,15,,,,,
100040407,13,,6,3,,,,
100040408,7,12,11,15,,,,
100040409,6,,,14,,,,
100040410,7,16,13,10,,,,
100040411,13,15,3,,,,,
100040412,3,4,,,,,,
100040413,1,3,,8,,,,
100040414,4,14,10,,,,,
100040415,3,,,6,,,,
100040416,6,,,,,,,
100040417,7,16,,,,,,
100040418,16,4,11,,,,,
100040419,1,,16,8,,,,
100040420,7,,8,,,,,
100040421,9,6,,,,,,
100040422,8,4,12,,,,,
100040423,4,,,6,,,,
100040424,15,,14,12,,,,
100040425,3,15,,,,,,
100040426,7,,9,4,,,,
100040427,7,,,,,,,
100040428,9,,,,,,,
100040429,9,,,,,,,
100040430,16,7,,,,,,
100040431,14,12,3,10,,,,
100040432,6,,,5,,,,
100040433,8,,11,5,,,,
100040434,10,,14,,,,,
100040435,2,1,10,,,,,
100040436,16,,15,11,,,,
100040437,6,2,,15,,,,
100040438,13,8,1,14,,,,
100040439,4,8,,,,,,
100040440,6,9,,12,,,,
100040441,13,1,7,,,,,
100040442,6,11,,4,,,,
100040443,9,,,,,,,
100040444,1,3,2,,,,,
100040445,11,1,,14,,,,
100040446,5,11,,14,,,,
100040447,6,,,,,,,
100040448,2,12,,11,,,,
100040449,15,13,8,3,,,,
100040450,10,,4,3,,,,
100040451,11,,9,,,,,
100040452,9,1,7,16,,,,
100040453,6,,,14,,,,
100040454,1,,,10,,,,
100040455,9,,,,,,,
100040456,1,8,3,,,,,
100040457,2,,,,,,,
100040458,3,,6,15,,,,
100040459,3,,9,,,,,
100040460,13,3,,6,,,,
100040461,15,16,,10,,,,
100040462,7,14,,12,,,,
100040463,11,6,13,,,,,
100040464,1,10,8,11,,,,
100040465,13,,11,,,,,
100040466,4,2,3,,,,,
100040467,2,,,11,,,,
100040468,15,,14,,,,,
100040469,5,9,,4,,,,
100040470,15,4,9,8,,,,
100040471,10,,,,,,,
100040472,11,6,10,3,,,,
100040473,8,5,3,1,,,,
100040474,11,10,14,,,,,
100040475,15,8,5,13,,,,
100040476,4,10,,6,,,,
100040477,13,3,,1,,,,
100040478,1,12,8,,,,,
100040479,3,14,,,,,,
100040480,10,6,8,13,,,,
100040481,3,13,1,11,,,,
100040482,4,,,,,,,
100040483,14,9,,,,,,
100040484,10,7,12,,,,,
100040485,14,5,,,,,,
100040486,11,,8,4,,,,
100040487,1,,,,,,,
100040488,3,,,5,,,,
100040489,7,,,,,,,
100040490,7,6,9,16,,,,
100040491,3,,6,,,,,
100040492,13,,6,3,,,,
100040493,8,,15,,,,,
100040494,1,10,,9,,,,
100040495,8,,5,1,,,,
100040496,2,7,,,,,,
100040497,8,2,10,,,,,
100040498,8,3,,9,,,,
100040499,14,10,9,16,,,,
100040500,7,,,4,,,,
100040501,16,2,,8,,,,
100040502,10,,4,6,,,,
100040503,4,,13,2,,,,
100040504,6,,,14,,,,
100040505,10,15,11,,,,,
100040506,1,13,2,16,,,,
100040507,14,,7,13,,,,
100040508,1,,8,12,,,,
100040509,1,7,,,,,,
100040510,13,,6,,,,,
100040511,4,,,,,,,
100040512,3,,12,8,,,,
100040513,9,,,,,,,
100040514,4,8,,12,,,,
100040515,10,11,,,,,,
100040516,16,11,,8,,,,
100040517,5,,,,,,,
100040518,12,,15,,,,,
100040519,13,,,9,,,,
100040520,2,,4,7,,,,
100040521,9,,15,11,,,,
100040522,1,,4,,,,,
100040523,6,7,,10,,,,
100040524,16,8,5,6,,,,
100040525,10,,4,3,,,,
100040526,1,10,,,,,,
100040527,12,14,,11,,,,
100040528,10,,,,,,,
100040529,3,1,,11,,,,
100040530,10,2,,15,,,,
100040531,5,9,12,13,,,,
100040532,15,,,4,,,,
100040533,1,,3,,,,,
100040534,11,,,16,,,,
100040535,13,,4,8,,,,
100040536,9,,,,,,,
100040537,11,1,,9,,,,
100040538,6,5,,15,,,,
100040539,7,10,13,,,,,
100040540,11,,,10,,,,
100040541,7,3,,,,,,
100040542,14,16,,,,,,
100040543,3,4,,5,,,,
100040544,12,,,16,,,,
100040545,10,,2,,,,,
100040546,15,16,,3,,,,
100040547,10,3,14,,,,,
100040548,15,1,8,6,,,,
100040549,2,,9,4,,,,
100040550,11,9,8,,,,,
100040551,12,11,3,,,,,
100040552,14,,,,,,,
100040553,8,,,,,,,
100040554,1,13,,11,,,,
100040555,6,2,14,3,,,,
100040556,9,,11,7,,,,
100040557,12,,3,6,,,,
100040558,1,,16,,,,,
100040559,15,,,4,,,,
100040560,4,9,14,12,,,,
100040561,8,4,,,,,,
100040562,7,,16,,,,,
100040563,8,15,,3,,,,
100040564,10,6,,,,,,
100040565,12,,6,11,,,,
100040566,2,,,,,,,
100040567,14,,1,,,,,
100040568,8,15,3,9,,,,
100040569,1,13,12,,,,,
100040570,6,,3,,,,,
100040571,15,,,,,,,
100040572,13,14,,,,,,
100040573,13,2,14,,,,,
100040574,4,,,1,,,,
100040575,14,3,2,,,,,
100040576,10,,,9,,,,
100040577,9,,11,2,,,,
100040578,5,,,,,,,
100040579,5,,2,1,,,,
100040580,2,,12,,,,,
100040581,10,15,6,,,,,
100040582,16,,,11,,,,
100040583,12,,,9,,,,
100040584,1,8,6,,,,,
100040585,5,,16,,,,,
100040586,15,10,6,,,,,
100040587,13,9,1,4,,,,
100040588,7,,,,,,,
100040589,5,4,,1,,,,
100040590,3,,,14,,,,
100040591,15,,,14,,,,
100040592,4,,,,,,,
100040593,3,,5,,,,,
100040594,14,4,16,12,,,,
100040595,11,5,,1,,,,
100040596,7,,1,11,,,,
100040597,6,,,8,,,,
100040598,1,14,15,,,,,
100040599,14,10,7,,,,,
100040600,12,,,,,,,
100040601,14,,12,9,,,,
