Marta Acosta,2583,1945,1989
Martha Grimes,2584,1922,
Martha Hailey DuBose,2585,1991,
Martha Heineman Pieper,2586,1944,
Marthe Le Van,2587,1985,
Martin  Gilbert,2588,1959,2000
Martin Amis,2589,1947,
Martin E.P. Seligman,2590,1966,
Martin Fowler,2591,1986,2007
Martin Gardner,2592,1966,
Martin H. Greenberg,2593,1986,2021
Martin Heidegger,2594,1926,1978
Martin Luther King Jr.,2595,1953,
Martin Millar,2596,1974,
Martin S. Fridson,2597,1962,
Martin Woodside,2598,1933,
Martine Agassi,2599,1949,2006
Marvin Kaye,2600,1908,
Marvin N. Olasky,2601,1953,
Mary  Pacios,2602,1992,
Mary  Stewart,2603,1964,
Mary Alice Monroe,2604,1998,
Mary Anna Evans,2605,1902,
Mary Ashworth,2606,1967,1999
Mary B. Collins,2607,1979,
Mary B. Morrison,2608,1912,
Mary Balogh,2609,1903,1932
Mary Burton,2610,1904,1967
Mary Daly,2611,1973,
Mary Doria Russell,2612,1953,2012
Mary Downing Hahn,2613,1933,
Mary Ellen Snodgrass,2614,1909,
Mary Engelbreit,2615,1940,
Mary Gaitskill,2616,1988,
Mary Gordon,2617,1951,
Mary Higgins Clark,2618,1941,2006
Mary Jane Maffini,2619,1914,
Mary K. Baxter,2620,1953,2016
Mary Karr,2621,1944,
Mary Kay Andrews,2622,1981,
Mary Lawson,2623,1971,
Mary M. Flekke,2624,1901,1958
Mary McBride,2625,1913,
Mary McCarthy,2626,1978,2011
Mary Oliver,2627,1948,
Mary O'Neill,2628,1962,
Mary Pope Osborne,2629,1922,2006
Mary Roach,2630,1924,1979
Mary S. Lovell,2631,1909,
Mary Walton,2632,1927,
Mary Westmacott,2633,1918,2014
Mary Wollstonecraft Shelley,2634,1996,2017
Maryam Riess,2635,1974,
MaryAnn F. Kohl,2636,1994,
MaryJanice Davidson,2637,1943,
Masakazu Katsura,2638,1999,
Masaki Yamada,2639,1981,
Masamune Shirow,2640,1981,2007
Matt Braun,2641,1938,1978
Matt Christopher,2642,1921,1964
Matt Keefe,2643,1999,
Matt Ridley,2644,1982,
Matt Riser,2645,1923,
Matt Wagner,2646,1982,
Matthew Barber,2647,1933,1993
Matthew Bortolin,2648,1994,
Matthew J. Gibney,2649,1978,
Matthew Kneale,2650,1981,2001
Matthew Pearl,2651,1957,
Matthew Scully,2652,1994,
Matthew Woodring Stover,2653,1900,1961
Maud Hart Lovelace,2654,1934,1999
Maureen Child,2655,1984,2005
Maureen Johnson,2656,1989,
Maureen Kelly,2657,1991,
Maurice Merleau-Ponty,2658,1920,
Maurice Sendak,2659,1959,
Mavis Applewater,2660,1946,
Max Allan Collins,2661,1942,1981
Max Barry,2662,1946,2018
Max Beerbohm,2663,1939,
Max Brooks,2664,1961,
Max Eilenberg,2665,1919,2017
Max Frisch,2666,1945,1993
Max Lucado,2667,1949,
Maxim Gorky,2668,1977,2008
Maxine Hong Kingston,2669,1974,
Maxine Swann,2670,1957,
Maxwell Mackenzie,2671,1944,
Maya Angelou,2672,1945,
Maya Gold,2673,1919,1993
Mayu ShinjÅ,2674,1972,
McDougal Littell,2675,1921,1951
Meg Cabot,2676,1921,2015
Megan McDonald,2677,1922,1972
Megan Whalen Turner,2678,1956,
Mel Odom,2679,1930,1988
Melania G. Mazzucco,2680,1953,1990
Melanie Rawn,2681,1952,
Melinda Curtis,2682,1961,
Melinda Haynes,2683,1941,
Melinda Long,2684,1991,
Melissa de la Cruz,2685,1939,
Melissa Kantor,2686,1980,
Melissa M. Garcia,2687,1968,1988
Melissa Wiley,2688,1904,1932
Meljean Brook,2689,1985,
Melody Carlson,2690,1937,1960
Melody Malmberg,2691,1966,
Mercedes Lackey,2692,1904,1933
Mercer Mayer,2693,1961,1985
Meredith Daneman,2694,1922,
Meredith Fletcher,2695,1943,
Merlin Donald,2696,1989,
Merlin Holland,2697,1924,
Merline Lovelace,2698,1979,
Mervyn Peake,2699,1979,
Mian Mian,2700,1974,2021
Miasha,2701,1924,
Michael      Casey,2702,1973,
Michael     Lewis,2703,1945,
Michael   Barber,2704,1982,
Michael   Lewis,2705,1912,1975
Michael  Howard,2706,1938,
Michael  Wood,2707,1979,
Michael A. Stackpole,2708,1902,1969
Michael Azerrad,2709,1916,1994
Michael B. Oren,2710,1917,2009
Michael Baur,2711,1990,
Michael C. Feathers,2712,1999,
Michael C.J. Putnam,2713,1930,
Michael Chabon,2714,1989,
Michael Connelly,2715,1997,
Michael Craft,2716,1959,
Michael Crichton,2717,1986,
Michael Cunningham,2718,2000,
Michael D. Coe,2719,1943,
Michael D. Lyman,2720,1927,1950
Michael D. Oates,2721,1946,2005
Michael Dorris,2722,1988,
Michael E. Doyle,2723,1965,2017
Michael Eliot Howard,2724,1906,1988
Michael Ende,2725,1978,
Michael F. Roizen,2726,1937,1991
Michael Gray,2727,1901,1923
Michael H. Jackson,2728,1957,
Michael Hanlon,2729,1933,1975
Michael Herr,2730,1948,1997
Michael J. Bradley,2731,1954,1995
Michael J. Davey,2732,1969,
Michael J. Gelb,2733,1922,1980
Michael J. Lyons,2734,1997,
Michael J. Mauboussin,2735,1926,2011
Michael J. Nelson,2736,1987,
Michael Jan Friedman,2737,1953,1988
Michael Jecks,2738,1951,1982
Michael K. Brett-Surman,2739,1947,
Michael Korda,2740,1919,1950
Michael Koryta,2741,1960,2013
Michael L. Perlis,2742,1906,1978
Michael Littlefield,2743,1924,2009
Michael Marshall Smith,2744,1938,1994
Michael Moorcock,2745,1932,1987
Michael Morpurgo,2746,1930,
Michael Munn,2747,1986,2021
Michael Neill,2748,1964,2020
Michael Nelson,2749,1921,1988
Michael O. Tunnell,2750,1916,1973
Michael Ondaatje,2751,1924,
Michael Parenti,2752,1902,1928
Michael Pollan,2753,1972,1994
Michael R. French,2754,1909,1950
Michael R. Phillips,2755,1961,2004
Michael Rabiger,2756,1932,
Michael S.  Smith,2757,1963,
Michael S. Reynolds,2758,1927,2008
Michael Shaara,2759,1924,2009
Michael Spring,2760,1956,
Michael Streissguth,2761,2000,
Michael Swanwick,2762,1954,
Michael Syvanen,2763,1985,
Michael T. Goodrich,2764,1921,1947
Michael Teitelbaum,2765,1933,
Michael Vitez,2766,1927,2002
Michael W. Dean,2767,1916,
Michael Wharton,2768,1902,1985
Michaela Muntean,2769,1975,
Michel de Montaigne,2770,1911,2008
Michel Faber,2771,1991,
Michel Foucault,2772,1901,1952
Michela Wrong,2773,2000,
Michele K. Spike,2774,1969,
Michelle Feynman,2775,1907,1962
Michelle Lovric,2776,1945,1975
Michelle Sagara,2777,1973,
Michelle Tea,2778,1915,
Michio Kaku,2779,1916,2000
Michka Assayas,2780,1987,
Micol Ostow,2781,1997,
Middlesex Borough Heritage Committee,2782,1940,
Miep Gies,2783,1934,1960
Miguel de Cervantes Saavedra,2784,1918,1994
Miguel Serrano,2785,1931,1954
Mikal Gilmore,2786,1973,
Mike   Mason,2787,1986,
Mike  Davis,2788,1945,1969
Mike  Rowe,2789,1917,1948
Mike Ashley,2790,1978,
Mike Carey,2791,1967,
Mike Kennedy,2792,1915,1938
Mike Lupica,2793,1995,
Mike Mason,2794,1938,1997
Mikhail Bakhtin,2795,1979,
Mikhail Bakunin,2796,1947,
Mikhail Bulgakov,2797,1908,
Mikhail Tal,2798,1929,
Milan Kundera,2799,1957,
Milan Trenc,2800,1992,2019
Miles J. Stanford,2801,1989,2009
Mimi Dietrich,2802,1988,
Mina Loy,2803,1965,
Mine Yoshizaki,2804,1968,
Mineko Iwasaki,2805,1987,
Minette Walters,2806,1992,
Minfong Ho,2807,1989,
Mira Nair,2808,1954,
Mircea Eliade,2809,1980,2021
Miriam Toews,2810,1953,
Miroslav Sasek,2811,1945,
Miroslav Volf,2812,1917,1961
Misao Inagaki,2813,1966,
Mistress Lorelei,2814,1969,2020
Mitali Perkins,2815,1973,2020
Mitch Albom,2816,1907,1995
Mitchel Resnick,2817,1905,
Miyamoto Musashi,2818,1930,1966
Mollie Hunter,2819,1962,1997
Molly Bang,2820,1905,
Molly C. Lee,2821,1907,
Molly Hatchet,2822,1917,
Mona Lisa Schulz,2823,1994,
Monica Ali,2824,1930,
Monica Drake,2825,1950,
Monica Furlong,2826,1974,
Monica Kulling,2827,1923,1972
Monique Truong,2828,1951,
Monte Cook,2829,1918,1966
Monty Roberts,2830,1959,
Morag McKendrick Pippin,2831,1931,2007
Muhammad Yunus,2832,1958,2011
Mulk Raj Anand,2833,1914,
Murasaki Shikibu,2834,1949,
Muriel Spark,2835,1991,
Murray Sayle,2836,1979,
Murray Smith,2837,1976,
Myla Goldberg,2838,1926,
Mymi Doinet,2839,1973,1997
Mystery,2840,1924,1986
Nadeem Aslam,2841,1999,
Nadine Cohodas,2842,1979,
Naguib Mahfouz,2843,1930,
Nancy   Harding,2844,1921,1986
Nancy Bartholomew,2845,1983,2018
Nancy Conrad,2846,1929,1976
Nancy Cote,2847,1928,
Nancy Friday,2848,1939,
Nancy Hall,2849,1929,1987
Nancy Holyoke,2850,1926,
Nancy L. Mace,2851,1916,
Nancy M. Armstrong,2852,2000,
Nancy MacDonell Smith,2853,1935,1957
Nancy Milford,2854,1905,1965
Nancy Osa,2855,1933,1984
Nancy Tillman,2856,1973,
Nancy Verde Barr,2857,1984,
Nancy White Carlstrom,2858,1997,
Naomi Novik,2859,1950,2007
Naomi Wolf,2860,1989,2021
NÃºria Roca,2861,1934,
Napoleon Hill,2862,1953,1982
Narendra Jadhav,2863,1998,
Narise Konohara,2864,1922,
Nassim Nicholas Taleb,2865,1999,
Natalie Babbitt,2866,1916,
Natalie Goldberg,2867,1910,1939
Nathan Englander,2868,1979,
Nathaniel Hawthorne,2869,1958,
Nathaniel Philbrick,2870,1924,1980
National Commission on Terrorist Attacks,2871,1907,1995
National Geographic Society,2872,1999,
Natsuo Kirino,2873,1997,
Nayantara Sahgal,2874,1910,2006
Neal Barrett Jr.,2875,1947,1991
Neal Stephenson,2876,1956,
Neale Donald Walsch,2877,1923,
Ned Vizzini,2878,1923,
Neil Cole,2879,1943,
Neil deGrasse Tyson,2880,1989,
Neil Gaiman,2881,1929,
Neil LaBute,2882,1949,
Neil Strauss,2883,1940,2014
Nella Larsen,2884,1985,2007
Nelson DeMille,2885,1917,2002
Nelson Mandela,2886,1912,1966
Nevil Shute,2887,1926,
New Scientist,2888,1931,1972
Newt Scamander,2889,1963,2020
Nextext,2890,1938,
Ngawang Pelzang,2891,1933,2018
Nicholas A. Basbanes,2892,1973,
Nicholas Christopher,2893,1998,
Nicholas Dawidoff,2894,1960,2012
Nicholas Dodman,2895,1935,2019
Nicholas Evans,2896,1940,
Nicholas Humphrey,2897,1952,
Nicholas Johnson,2898,1921,1959
Nicholas P. White,2899,1954,
Nicholas Sparks,2900,1976,
Nicholas Wright,2901,1962,
Nicholson Baker,2902,1901,
Nick  Webb,2903,1982,
Nick Cook,2904,1981,
Nick Flynn,2905,1976,
Nick Hornby,2906,1908,1984
Nick Lane,2907,1964,
Nick Rennison,2908,1991,
Nick Tosches,2909,1934,2016
Nicola Davies,2910,1925,
Nicolas Tredell,2911,1980,
Nicole Krauss,2912,1957,
Nigel Findley,2913,1999,
Nigel Tranter,2914,1964,
Nigel Warburton,2915,1911,1943
Nigella Lawson,2916,1911,1936
Nikki Giovanni,2917,1973,
Nikki Stafford,2918,1922,1953
Nikola Tesla,2919,1908,
Nikolai Gogol,2920,1971,
Nikos Kazantzakis,2921,1945,1969
Nina Bangs,2922,1967,
Nir Hefez,2923,1932,1972
Noah Eli Gordon,2924,1946,1968
Noah Gordon,2925,1917,1939
Noam Chomsky,2926,1961,2012
Nobuhiro Watsuki,2927,1964,2019
Noel Malcolm,2928,1925,
Noel Streatfeild,2929,1976,
Noire,2930,1914,2005
Nora Ephron,2931,1972,1997
Nora Kelly,2932,1995,
Nora Roberts,2933,1984,2019
Norah Vincent,2934,1974,2000
Norma Goldman,2935,1917,1947
Norman Davies,2936,1983,
Norman Kolpas,2937,1908,
Norman L. Geisler,2938,1932,
Norman Maclean,2939,1917,
Norman Mailer,2940,1927,
Norman Rush,2941,1984,
Norman Schwarzkopf,2942,1972,
Norman Sherry,2943,1908,
Norton Juster,2944,1905,1961
NOT A BOOK,2945,1977,
Nuala O'Faolain,2946,1986,
O. Henry,2947,1967,
Octavio Paz,2948,1944,1996
Oh! Great,2949,1922,
Oliver Ho,2950,1929,1961
Oliver Sacks,2951,1902,
Open City Magazine,2952,1933,
Orhan Pamuk,2953,1978,
Orlando Figes,2954,1922,1960
Orson Scott Card,2955,1913,2006
Oscar Hijuelos,2956,1927,1983
Oscar Wilde,2957,1902,1989
Otis Williams,2958,1987,
Overeaters Anonymous,2959,1971,
Ovid,2960,2000,
Owen    Jones,2961,1945,
Owen  Thomas,2962,1928,
P.C. Cast,2963,1975,
P.D. Eastman,2964,1940,2013
P.D. James,2965,1919,2001
P.G. Wodehouse,2966,1916,1998
P.J. O'Rourke,2967,1991,
P.J. Parrish,2968,1981,
P.J. Tracy,2969,1992,
P.N. Furbank,2970,2000,
P.T. Deutermann,2971,1984,
Pablo Neruda,2972,1912,1973
Paco Underhill,2973,1913,1974
Padraic Colum,2974,1989,2010
Page McBrier,2975,1923,1980
Pam Johnson-Bennett,2976,1963,
Pamela Ball,2977,1956,1982
Pamela Duncan Edwards,2978,1904,1940
Pamela F. Service,2979,1927,1978
Pamela Peeke,2980,1942,
Pansy,2981,1949,
Paola Cavalieri,2982,1925,1986
Paola Nanni-Tate,2983,1904,
Paramahansa Yogananda,2984,1986,
Paschal Beverly Randolph,2985,1929,2000
Pat Barker,2986,1906,1996
Pat Conroy,2987,1905,1984
Pat Frank,2988,1938,
Pat Harrigan,2989,1931,1964
Pat Williams,2990,1937,2012
Patricia A. McKillip,2991,1910,2010
Patricia B. McConnell,2992,1940,1968
Patricia Cornwell,2993,1926,
Patricia D. Netzley,2994,1966,
Patricia Daniels Cornwell,2995,1947,1967
Patricia Hall,2996,1932,2014
Patricia Highsmith,2997,1963,
Patricia Justine Tumang,2998,1919,1951
Patricia McHugh,2999,1966,
Patricia Schultz,3000,1992,
Patricia Thomas,3001,1935,
Patrick Larkin,3002,1949,
Patrick Lencioni,3003,1970,2002
Patrick Marnham,3004,1982,
Patrick McGrath,3005,1988,
Patrick Nobes,3006,1936,2001
Patrick O'Brian,3007,1942,
Patrick Robinson,3008,1903,
Patti   Davis,3009,1930,
Patti Kelley Criswell,3010,1983,
Paul       Davidson,3011,1991,
Paul  Collins,3012,1906,
Paul  Kirk,3013,1978,2006
Paul A. Sabatier,3014,1994,
Paul Alexander,3015,1934,1990
Paul Anthony Cartledge,3016,1934,2019
Paul Auster,3017,1924,1999
Paul Belien,3018,1926,1962
Paul Bowles,3019,1941,
Paul Brooks,3020,1998,
Paul Burrell,3021,1990,
Paul Coughlin,3022,1988,
Paul Crilley,3023,1968,
Paul Cronin,3024,1902,1999
Paul Davies,3025,1911,1953
Paul De Man,3026,1938,1961
Paul DuBois,3027,1914,
Paul Farmer,3028,1950,1985
Paul Findley,3029,1996,
Paul Galdone,3030,1980,
Paul Glovinsky,3031,1922,
Paul Graham,3032,1958,
Paul Hendrickson,3033,1929,2006
Paul J. Mikol,3034,1943,
Paul Karasik,3035,1930,
Paul Kengor,3036,1977,
Paul Krugman,3037,1918,2018
Paul La Farge,3038,1990,
Paul M. Fishbane,3039,1978,2014
Paul Murray,3040,1924,
Paul Negri,3041,1905,1946
Paul Pearsall,3042,1977,
Paul Perry,3043,1938,1983
Paul Pitchford,3044,1984,
Paul Robert Magocsi,3045,1957,
Paul Ruditis,3046,1948,
Paul Schrader,3047,1957,
Paul Strathern,3048,1989,2020
Paul Theroux,3049,1985,
Paul Yee,3050,1946,
Paula Danziger,3051,1946,
Paula J. Caplan,3052,1929,1982
Paula S. Fass,3053,1934,
Paule Marshall,3054,1964,
Pauline Francis,3055,1948,2006
Pauline Kael,3056,1983,
Pauline RÃ©age,3057,1910,
Paulo Coelho,3058,1981,
Pavel Tsatsouline,3059,1944,
Pearl Cleage,3060,1960,
Pearl S. Buck,3061,1996,
Pearson Scott Foresman,3062,1996,
Peg Kerr,3063,1928,
Peggy Parish,3064,1954,
Penelope Fitzgerald,3065,1923,1954
Penny Jordan,3066,1999,
Pete Hautman,3067,1929,
Pete McCarthy,3068,1981,
Peter     Brown,3069,1900,1950
Peter  Dale,3070,1957,1997
Peter  Stone,3071,1939,2006
Peter  Van Houten,3072,1992,
Peter A. Lillback,3073,1913,
Peter Abrahams,3074,1989,
Peter Ackroyd,3075,1945,
Peter Biskind,3076,1916,1963
Peter Blegvad,3077,1966,
Peter Carey,3078,1952,
Peter Conn,3079,1993,
Peter Cozzens,3080,1995,
Peter D. Schiff,3081,1968,
Peter David,3082,1968,
Peter D'Epiro,3083,1942,
Peter Doggett,3084,1958,2013
Peter Elkind,3085,1966,
Peter F. Hamilton,3086,1938,
Peter G. Bolt,3087,1923,2019
Peter Haining,3088,1915,1989
Peter Hamilton,3089,1981,
Peter Handke,3090,1912,
Peter Hessler,3091,1908,
Peter J. D'Adamo,3092,1906,1998
Peter J. Smith,3093,1975,
Peter Kent,3094,1951,1975
Peter Kreeft,3095,1903,
Peter Kuper,3096,1956,1991
Peter M. Robinson,3097,1916,1950
Peter Martins,3098,1961,
Peter Maurice Wright,3099,1963,
Peter Mayle,3100,1974,
Peter Menzel,3101,1927,
Peter Milligan,3102,1932,
Peter Moon,3103,1982,
Peter Olafson,3104,1961,1997
Peter R.L. Brown,3105,1982,
Peter Reinhart,3106,1964,1991
Peter Robinson,3107,1958,
Peter S. Beagle,3108,1950,
Peter Singer,3109,1951,
Peter Straub,3110,1990,
Peter Tallack,3111,1968,
Peter Tremayne,3112,1955,
Peter Turchin,3113,1934,
Peter Walsh,3114,1943,
Peter Watson,3115,1949,2015
Peter Woit,3116,1974,
Phil Brucato,3117,1909,
Phil Town,3118,1964,
Philip Caputo,3119,1974,
Philip Dutre,3120,1978,2007
Philip Ellis Wheelwright,3121,1991,
Philip Gourevitch,3122,1952,1978
Philip J. Ivanhoe,3123,1976,1999
Philip Johnson,3124,1971,
Philip K. Dick,3125,1921,1942
Philip K. Howard,3126,1916,
Philip Levine,3127,1947,
Philip Nel,3128,1952,
Philip Norman,3129,1919,1943
Philip Plait,3130,1912,1951
Philip Pullman,3131,1960,1997
Philip Roth,3132,1981,
Philip Thody,3133,1903,1932
Philip Zaleski,3134,1963,
Philippa Carr,3135,1945,2004
Philippa Gregory,3136,1950,2007
Philippa Pearce,3137,1976,
Phillip C. McGraw,3138,1941,1973
Phillip Glasier,3139,1906,
Phillip Lopate,3140,1944,1995
Phillip Margolin,3141,1978,
Phoebe Dunn,3142,1980,
Phyllis A. Bird,3143,1991,
Phyllis Reynolds Naylor,3144,1953,2011
Pierdomenico Baccalario,3145,1968,2019
Pierre Boulle,3146,1982,
Pierre Hadot,3147,1983,
Piers Anthony,3148,1948,1971
Pimsleur Language Programs,3149,1941,
Pindar,3150,1932,1952
Plato,3151,1970,
Plotinus,3152,1949,1996
Plum Sykes,3153,1925,
Polly Horvath,3154,1921,1998
Poppy Z. Brite,3155,1959,1985
Preston Peet,3156,1926,
Prima Publishing,3157,1952,
Primo Levi,3158,1914,1973
Python Bonkers,3159,1978,
Qiu Xiaolong,3160,1945,2017
Queen Latifah,3161,1910,2004
Quentin Bell,3162,1900,1978
Quentin Blake,3163,1962,
Quentin Carter,3164,1944,
Quentin Skinner,3165,1926,
Quentin W. Fleming,3166,1991,
Quincy Jones,3167,1933,1976
R. de Roussy de Sales,3168,1967,2011
R. Gary Patterson,3169,1909,1935
R. McL. Wilson,3170,1967,2019
R. Scott Bakker,3171,1933,1997
R.A. Salvatore,3172,1917,1946
R.B. Bernstein,3173,1984,
R.C. Sproul,3174,1951,
R.F. Laird,3175,1967,1987
R.K. Narayan,3176,1970,
R.L. Stine,3177,1978,
R.R. Palmer,3178,1901,1929
Rachel Caine,3179,1944,1980
Rachel Carson,3180,1905,1956
Rachel Cohn,3181,1953,2000
Rachel Field,3182,1946,
Rachel Klein,3183,1985,2005
Rachel Lichtenstein,3184,1922,
Rachel Ryan,3185,1961,1999
Rachel Simon,3186,1994,
Radcliffe G. Edmonds III,3187,1960,
Radclyffe,3188,1961,2014
Raeleen D'Agostino Mautner,3189,1908,1996
Raina Telgemeier,3190,1945,2006
Rajiv Chandrasekaran,3191,1963,1996
Ralph C. Wood,3192,1994,
Ralph Ellison,3193,1934,1975
Ralph Ginzburg,3194,1965,2008
Ram Dass,3195,1936,1991
Ramsey Campbell,3196,1963,
Randall Hyde,3197,1941,
Randall Kenan,3198,1990,
Randy Alcorn,3199,1908,1929
Randy Cerveny,3200,1904,1978
Randy Leffingwell,3201,1924,2006
Randy Shilts,3202,1952,
Raph Koster,3203,1902,
Ravi Zacharias,3204,1950,
Ray Bradbury,3205,1973,
Ray McAllister,3206,1929,2016
Ray Monk,3207,1929,
Ray Oldenburg,3208,1916,
Raymond Carver,3209,1986,
Raymond Chandler,3210,1946,2007
Raymond E. Feist,3211,1940,
Raymond Queneau,3212,1916,
Raymond T. McNally,3213,1928,1981
Raynold Gideon,3214,1912,2009
Reader's Digest Association,3215,1957,
Rebecca  Brown,3216,1932,1966
Rebecca  Wood,3217,1976,
Rebecca Aberg,3218,1944,
Rebecca Coffey,3219,1958,
Rebecca Goldstein,3220,1979,
Rebecca Hagan Lee,3221,1931,1978
Rebecca J. Donatelle,3222,1923,1953
Rebecca Solnit,3223,1907,1944
Rebecca St. James,3224,1978,
Rebecca West,3225,1904,1964
Rebecca York,3226,1902,
Reduced Shakespeare Company,3227,1998,
Reed Martin,3228,1990,
Reginald Hill,3229,1953,
Reinaldo Arenas,3230,1924,2017
Reinhold Messner,3231,1913,
Rene Gutteridge,3232,1995,
Renee Baron,3233,1956,
Retha M. Warnicke,3234,1980,
Rex Pickett,3235,1997,
Reynolds Price,3236,1975,
Reza Aslan,3237,1927,1953
Rheta Grimsley Johnson,3238,1910,
Ricardo Piglia,3239,1984,
Ricardo Semler,3240,1951,
Rich Wulf,3241,1942,
Richard   Preston,3242,1942,
Richard  Adams,3243,1983,
Richard A. Hawley,3244,1949,
Richard A. Knaak,3245,1910,1960
Richard A. Lupoff,3246,1928,
Richard A. Posner,3247,1981,
Richard B. Alley,3248,1948,2000
Richard B. Lee,3249,1906,
Richard B. Primack,3250,1962,
Richard B. Sewall,3251,1935,2014
Richard Bach,3252,1955,
Richard Bachman,3253,1928,1996
Richard Bausch,3254,1960,
Richard Bonson,3255,1952,1987
Richard Brautigan,3256,1968,
Richard Brzezinski,3257,1902,1928
Richard Buskin,3258,1988,2019
Richard Buxton,3259,1926,1952
Richard Corliss,3260,1910,
Richard Curtis,3261,1943,2012
Richard D. Bartlett,3262,1910,
Richard D. Nelson,3263,1931,
Richard Dawkins,3264,1987,2014
Richard Dooling,3265,1991,
Richard E. Neustadt,3266,1955,
Richard Ellmann,3267,1971,
Richard Flanagan,3268,1913,
Richard Ford,3269,1962,
Richard Freeborn,3270,1961,2008
Richard Gott,3271,1957,2014
Richard H. Minear,3272,1913,1943
Richard Hanley,3273,1959,
Richard Hofstadter,3274,1974,
Richard Hollis,3275,1943,2002
Richard Johnsonbaugh,3276,1967,
Richard K. Morgan,3277,1931,2010
Richard Kern,3278,1908,1964
Richard Klein,3279,1912,
Richard Llewellyn,3280,1946,2013
Richard M. Rorty,3281,1978,
Richard M. Weaver,3282,1924,1966
Richard Matheson,3283,1925,2012
Richard Nelson Bolles,3284,1956,
Richard Olney,3285,1955,
Richard P. Feynman,3286,1918,1992
Richard Paige,3287,1925,
Richard Paul Russo,3288,1931,2006
Richard Peck,3289,1912,
Richard Platt,3290,1920,
Richard Powers,3291,1979,
Richard Preston,3292,1987,2015
Richard Proenneke,3293,1963,2006
Richard R. George,3294,1935,
Richard Reeves,3295,1958,
Richard Rhodes,3296,1950,
Richard Russell Lawrence,3297,1922,1990
Richard Russo,3298,1916,
Richard Seymour Hall,3299,1996,
Richard Shenkman,3300,1931,1999
Richard Slotkin,3301,1996,
Richard Stapleford,3302,1993,
Richard V. Greene,3303,1970,
Richard W. Bulliet,3304,1912,
Richard W. Wrangham,3305,1949,
Richard Wilhelm,3306,1970,
Richard Wright,3307,1982,2018
Richmond Lattimore,3308,1963,
Rick Barba,3309,1975,
Rick Bass,3310,1924,
Rick Decker,3311,1945,
Rick Hicks,3312,1940,
Rick Moody,3313,1930,1963
Rick Osborne,3314,1926,
Rick Riordan,3315,1920,1942
Rick Steves,3316,1960,
Rick Warren,3317,1905,1935
Riki Anne Wilchins,3318,1912,1972
Roald Dahl,3319,1958,
Rob Bell,3320,1955,
Rob Humphreys,3321,1988,
Rob Kidd,3322,1935,
Rob Orsini,3323,1958,
Rob Thomas,3324,1958,
Rob Williams,3325,1905,1953
Robb Forman Dew,3326,1900,
Robbie Stamp,3327,1949,1987
Robert   Harris,3328,1997,
Robert  Evans,3329,1978,2013
Robert  Hamburger,3330,1969,
Robert  Mayer,3331,1903,1943
Robert A. Caro,3332,1915,2014
Robert A. Dahl,3333,1989,
Robert A. Harris,3334,1975,
Robert A. Heinlein,3335,1990,
Robert A. Johnson,3336,1938,
Robert A. Nye,3337,1968,
Robert A. Weiss,3338,1933,1999
Robert A.M. Stern,3339,1979,
Robert Anton Wilson,3340,1999,
Robert Arp,3341,1902,1968
Robert Arthur,3342,1952,1983
Robert B. Baer,3343,1961,
Robert B. Cialdini,3344,1921,2013
Robert B. Parker,3345,1952,
Robert Bauval,3346,1998,
Robert Benedetti,3347,1930,2021
Robert Bogdan,3348,1979,
Robert Boyle,3349,1941,1995
Robert Brent Toplin,3350,1924,2009
Robert Bringhurst,3351,1945,2007
Robert C. O'Brien,3352,1946,2018
Robert Coles,3353,1927,
Robert Crais,3354,1925,
Robert Cullen,3355,1927,
Robert D. Kaplan,3356,1974,
Robert D. Putnam,3357,1956,
Robert D. Richardson Jr.,3358,1955,2016
Robert D. Siegel,3359,1988,
Robert Dallek,3360,1950,2020
Robert E. Hemenway,3361,1936,
Robert E. Howard,3362,1970,1994
Robert Egan,3363,1989,
Robert F. Kennedy Jr.,3364,1988,
Robert Ferrigno,3365,1972,
Robert Frost,3366,1909,
Robert Fulghum,3367,1992,
Robert G. Hagstrom,3368,1991,
Robert Goddard,3369,1973,
Robert Graves,3370,1934,
Robert Greene,3371,1959,
Robert Hellenga,3372,1932,
Robert Hutchinson,3373,1962,
Robert Irwin,3374,1967,
Robert J. Allison,3375,1927,
Robert J. Milch,3376,1970,
Robert J. Ray,3377,2000,
Robert Jordan,3378,1916,1985
Robert Kanigher,3379,1932,1957
Robert Kirkman,3380,1987,
Robert L. Geneve,3381,1994,
Robert L. O'Connell,3382,1999,
Robert L. Wolke,3383,1905,1947
Robert Louis Stevenson,3384,1940,
Robert Ludlum,3385,1957,2016
Robert M. Pirsig,3386,1918,1974
Robert M. Price,3387,1937,1978
Robert M. Sapolsky,3388,1988,
Robert Mason,3389,1959,
Robert McCloskey,3390,1960,1998
Robert Munsch,3391,1936,
Robert Musil,3392,1918,1947
Robert Nye,3393,1935,
Robert P. Miles,3394,1937,1967
Robert Paul Wolff,3395,1973,
Robert Penn Warren,3396,1951,
Robert Polito,3397,1955,1978
Robert R. McCammon,3398,1982,2019
Robert Robinson,3399,1940,
Robert Sabuda,3400,1951,
Robert Scoble,3401,1993,
Robert Sedgewick,3402,1997,
Robert Shapard,3403,1919,1941
Robert Silverberg,3404,1935,2005
Robert Sokolowski,3405,1970,1995
Robert Stock,3406,1952,
Robert Templer,3407,1959,
Robert Todd Carroll,3408,1957,
Robert W. Harris,3409,1904,1946
Robert W. Strayer,3410,1946,
Robert X. Cringely,3411,2000,
Roberta Gellis,3412,1925,1986
Roberta Grobel Intrater,3413,1990,
